year,syndicate,reporting_currency,reporting_unit,gross_written_premium,outward_reinsurance_premium,net_written_premium,net_earned_premium,other_technical_income,technical_investment_income,gross_claims_paid,gross_change_in_provision_for_claims,ri_share_claims_paid,ri_share_change_in_provision_for_claims,net_claims_incrred,operating_expenses,balance_on_technical_account,profit_loss_on_exchange,other_non_technical_income,result_before_tax,financial_investments,ri_assets,unearned_premium,other_assets,total_assets,provisions_for_unearned_premium,claims_outstanding,total_liabilities,other_liabilities,source
2015,3010,USD,1000,71611.8,11266.1,60345.7,57610.3,0.0,93.1,-21333.8,-4506.7,775.8,-114.6,-25179.3,-24807.8,7716.3,0.0,-4.5,7711.9,33677.9,3642.7,5058.3,52162.3,94541.2,-41597.9,-43554.5,-94541.2,,AR 2015
2015,3623,USD,1000000,263.4,34.0,229.4,216.1,0.0,2.1,-129.0,-33.3,27.7,6.9,-127.7,-89.1,1.39999999999999,0.0,0.0,1.4,270.5,68.7,14.7,170.0,523.9,-118.9,-318.9,-523.9,,AR 2015
2015,4242,USD,1000,169499.1,60512.7,108986.4,100878.8,0.0,8.4,-17229.4,-2992.0,1552.7,706.9,-17961.8,-53247.6,29677.8,0.0,-74.3,29603.6,93400.0,908.0,12002.2,45148.4,151458.6,-65459.9,-12035.3,-151458.6,,AR 2015
2015,4472,USD,1000000,1760.9,383.9,1377.0,1497.7,0.0,15.7,-933.2,21.3,124.5,-13.4,-800.8,-628.4,84.2000000000002,0.0,24.4,108.6,3997.8,327.8,139.0,1242.0,5706.6,-804.3,-3372.7,-5706.6,,AR 2015
2015,6050,USD,1000,17792.3,3380.0,14412.3,7419.5,0.0,104.2,-382.2,-5517.0,46.7,1440.1,-4412.4,-4029.0,-917.7,0.0,16.2,-901.5,0.0,1398.3,1416.4,10814.3,13629.0,-8197.3,-5346.9,-13629.0,,AR 2015
2015,6104,USD,1000,50282.7,4953.5,45329.2,38220.1,0.0,819.9,-19067.5,22341.1,0.0,0.0,3273.6,-17289.8,25023.8,0.0,4261.4,29285.2,0.0,0.0,9.0,146032.4,146041.4,-22610.3,-19904.0,-146041.4,,AR 2015
2015,6107,USD,1000,47102.9,4805.8,42297.1,38897.0,0.0,83.4,-8498.3,-11642.8,0.0,755.9,-19385.3,-10981.2,8613.9,0.0,-257.0,8356.8,0.0,3502.9,1295.7,54098.3,58896.9,-9517.8,-34502.4,-58896.9,,AR 2015
2015,6123,USD,1000,6618.0,3194.4,3423.6,-377.7,0.0,0.0,-26.0,-97.8,0.0,0.0,-123.8,-1324.7,-1826.2,0.0,18.5,-1807.6,0.0,0.0,950.7,5797.2,6747.9,-4722.2,-97.0,-6747.9,,AR 2015
2015,623,USD,1000000,379.8,72.3,307.5,308.1,0.0,6.0,-167.9,3.0,27.0,-0.8,-138.7,-129.7,45.7,0.0,0.9,46.6,578.4,162.6,33.1,270.2,1044.3,-178.9,-673.3,-1044.3,,AR 2015
2015,780,USD,1000000,240.8,48.5,192.3,170.6,0.0,-2.4,-117.4,16.5,23.2,-7.8,-85.4,-89.3,-6.50000000000001,0.0,-31.6,-38.1,488.4,59.1,15.9,158.0,721.4,-109.0,-347.6,-721.4,,AR 2015
2016,1084,GBP,1000000,780.9,208.5,572.4,591.2,2.4,21.5,-428.5,-31.2,154.9,12.2,-292.5,-237.1,85.5,57.0,0.0,142.5,1104.0,750.6,107.3,625.5,2587.4,-454.5,-1830.6,-2587.4,,AR 2016
2016,1110,GBP,1000,245024.1,15887.9,229136.2,209114.5,0.0,2260.5,-98085.2,-70190.7,11528.4,13244.3,-143503.3,-83226.7,-15355.0,2956.7,0.0,-12398.4,224951.0,36266.8,12119.6,136709.0,410046.4,-127264.3,-275499.9,-410046.4,,AR 2016
2016,1176,GBP,1000,28320.8,67.5,28253.3,27627.4,0.0,1117.6,-710.1,-10259.2,0.0,11.8,-10957.5,-6109.6,11677.9,2000.1,0.0,13678.0,42978.1,12.1,34.5,43181.1,86205.8,-18119.6,-45337.2,-86205.8,,AR 2016
2016,1200,GBP,1000000,514.3,144.0,370.3,353.1,0.0,-0.1,-232.4,-63.0,66.3,11.6,-217.5,-143.8,-8.30000000000001,11.6,0.0,3.3,383.5,171.4,59.3,462.9,1077.1,-244.6,-586.6,-1077.1,,AR 2016
2016,1206,GBP,1000,237849.1,27711.2,210137.9,175130.0,0.0,9850.4,-131002.1,-2648.3,11550.6,182.2,-121917.7,-72467.2,-9404.5,5355.6,0.0,-4048.8,237652.0,52126.1,7656.3,192422.2,489856.6,-135098.5,-353514.6,-489856.6,,AR 2016
2016,1218,GBP,1000,100411.6,19932.8,80478.8,82032.4,0.0,14558.3,-64651.4,22832.4,16033.7,-9146.6,-34931.9,-35742.9,25915.9,-10427.6,19716.3,35204.7,548160.6,137870.5,12500.0,122877.4,821408.5,-46305.2,-491854.0,-821408.5,,AR 2016
2016,1221,GBP,1000,339893.3,92964.8,246928.5,220999.5,504.5,3517.9,-149667.5,-34057.0,45707.0,3562.4,-134455.1,-86188.4,4378.39999999999,5059.9,2564.5,12002.8,370543.5,148069.6,52757.4,317602.4,888972.9,-185440.8,-431675.0,-888972.9,,AR 2016
2016,1225,GBP,1000000,376.7,81.8,294.9,292.3,6.6,8.3,-175.7,-34.1,25.2,33.2,-151.4,-109.2,46.6,8.5,0.8,56.0,475.6,164.5,50.2,259.2,949.5,-240.7,-545.9,-949.5,,AR 2016
2016,1301,GBP,1000,208862.3,29321.1,179541.2,181637.7,0.0,1186.4,-71329.2,-39847.1,5687.1,2756.5,-102732.6,-71567.7,8523.8,5402.0,0.0,13925.8,120117.3,27668.5,13842.0,171401.5,333029.3,-96930.5,-203716.9,-333029.3,,AR 2016
2016,1414,GBP,1000,573475.2,212913.8,360561.4,378151.4,0.0,-305.3,-235207.0,-22464.0,33366.1,38694.5,-185610.5,-170798.9,21436.7,9885.5,0.0,31322.3,378513.7,162023.0,27937.9,301214.6,869689.2,-248587.1,-553083.7,-869689.2,,AR 2016
2016,1458,GBP,1,335421925.0,101635100.0,233786825.0,193480457.0,0.0,4002174.0,-48560829.0,-91004622.0,2308092.0,33144472.0,-104112887.0,-80462014.0,12907730.0,2338604.0,0.0,15246334.0,357309683.0,62573482.0,50617442.0,215343512.0,685844119.0,-201338932.0,-399227441.0,-685844119.0,,AR 2016
2016,1492,GBP,1000,42814.5,1637.9,41176.6,16124.1,0.0,15.1,-14781.9,-12016.7,12669.7,799.2,-13329.7,-14957.0,-12147.5,-228.4,0.0,-12375.9,4614.7,799.4,7992.8,28028.0,41434.9,-26455.9,-12607.1,-41434.9,,AR 2016
2016,1729,GBP,1000,87455.3,12416.1,75039.2,67216.2,0.0,147.5,-32592.0,-21445.4,1255.1,3924.8,-48857.4,-29889.9,-11383.6,614.6,0.0,-10769.1,53033.2,7265.2,6297.8,45870.0,112466.2,-46983.0,-54925.0,-112466.2,,AR 2016
2016,1856,GBP,1000,84686.4,20565.3,64121.1,35032.4,0.0,27.9,-4282.5,-28018.3,921.2,10081.6,-21298.1,-15412.7,-1650.5,169.8,0.0,-1480.7,22459.8,10882.7,6540.4,38323.1,78206.0,-37920.5,-30160.1,-78206.0,,AR 2016
2016,1861,GBP,1000,259118.5,58453.7,200664.8,195314.5,0.0,2068.5,-94718.0,-79363.1,26909.8,44751.2,-102420.2,-100503.6,-5540.8,1543.0,0.0,-3997.8,157356.5,104964.4,37208.6,209379.5,508909.0,-158897.2,-324160.2,-508909.0,,AR 2016
2016,1880,GBP,1000,230377.7,46799.5,183578.2,175742.0,0.0,657.9,-61989.7,-37331.2,4081.4,4097.2,-91142.3,-75427.4,9830.2,8508.4,0.0,18338.5,186141.6,27483.1,25220.6,245006.3,483851.6,-127542.8,-232724.4,-483851.6,,AR 2016
2016,1882,GBP,1000,62374.9,13104.2,49270.7,74289.5,0.0,1730.6,-49432.3,-19894.9,1392.2,4121.2,-63813.8,-20634.7,-8428.4,-2308.9,599.0,-10138.3,263187.6,18759.3,2700.5,80976.3,365623.7,-47941.0,-188563.3,-365623.7,,AR 2016
2016,1884,GBP,1000,76318.8,13340.8,62978.0,47462.0,0.0,5.8,-16500.0,-33967.0,507.3,5736.9,-44222.8,-27693.7,-24448.7,-2002.0,0.0,-26450.7,4403.1,6538.4,3244.7,58395.0,72581.2,-46690.4,-44009.0,-72581.2,,AR 2016
2016,1897,GBP,1000,113398.6,33205.1,80193.5,80853.4,0.0,218.8,-67097.2,-19115.3,4399.7,13625.2,-68187.6,-34430.6,-21546.0,-76.9,0.0,-21623.0,42077.2,21971.6,14532.7,94664.8,173246.3,-70050.0,-110205.6,-173246.3,,AR 2016
2016,1910,GBP,1000,199878.6,111293.2,88585.4,161167.5,0.0,592.3,-93441.5,-63457.8,9640.1,28791.6,-118467.7,-45168.6,-1876.50000000001,5931.1,0.0,4054.7,112851.8,62263.0,31861.9,189941.3,396918.0,-96903.4,-180122.8,-396918.0,,AR 2016
2016,1919,GBP,1000,275690.8,182926.6,92764.2,95035.9,0.0,9833.6,-146525.3,-31361.4,87934.7,32052.4,-57899.5,-24639.0,22331.0,1818.9,172.3,24322.3,207142.1,305397.5,143025.8,294816.8,950382.2,-215759.7,-506798.7,-950382.2,,AR 2016
2016,1945,GBP,1000,115182.4,11219.9,103962.5,93699.3,0.0,448.8,-56518.1,-17778.6,4669.9,1807.4,-67819.5,-34374.6,-8045.99999999999,-1869.6,0.0,-9915.6,33115.0,4571.6,3834.7,89172.3,130693.6,-55585.9,-77173.0,-130693.6,,AR 2016
2016,1955,GBP,1000000,313.1,135.3,177.8,206.9,2.6,5.2,-160.0,-90.2,60.6,85.2,-104.4,-108.2,2.09999999999998,0.5,0.0,2.7,311.4,309.2,97.4,326.0,1044.0,-196.2,-632.7,-1044.0,,AR 2016
2016,1991,GBP,1000,103347.4,10485.4,92862.0,78240.2,0.0,65.4,-17822.6,-36604.5,0.0,2740.9,-51686.1,-39336.9,-12717.4,-3392.4,0.0,-16109.8,20467.9,7204.0,2765.6,59608.2,90045.7,-53448.6,-77552.9,-90045.7,,AR 2016
2016,2001,GBP,1000000,1830.7,473.1,1357.6,1294.9,0.0,9.7,-831.3,-258.3,206.1,69.9,-813.5,-571.1,-79.9999999999999,16.3,28.6,-35.1,1817.2,486.1,218.1,1862.2,4383.6,-1159.9,-2068.0,-4383.6,,AR 2016
2016,2007,GBP,1000000,901.0,196.9,704.1,715.8,0.0,21.0,-429.4,-102.2,62.1,21.5,-448.0,-322.8,-34.0000000000001,10.6,0.0,-23.5,1076.9,336.3,79.9,561.5,2054.6,-487.7,-1394.7,-2054.6,,AR 2016
2016,2008,GBP,1000,129641.4,395.899999999994,129245.5,129244.4,0.0,3601.3,-57070.2,-78412.6,11328.0,9875.7,-114279.1,-13227.9,5338.69999999998,5133.5,0.0,10472.3,245548.7,125453.2,5232.6,149038.9,525273.4,-5232.6,-451286.8,-525273.4,,AR 2016
2016,2012,GBP,1000,179030.0,49393.6,129636.4,140863.8,0.0,1104.6,-90375.3,-32826.7,14055.5,14401.1,-94745.3,-59794.7,-12571.6,-1753.6,3445.1,-10880.1,188348.6,74565.5,20046.4,209007.0,491967.5,-83349.9,-291096.3,-491967.5,,AR 2016
2016,2014,GBP,1000,144805.9,29886.9,114919.0,94758.0,0.0,213.1,-25282.6,-72361.0,3035.5,20760.7,-73847.4,-36988.7,-15865.0,-587.5,0.0,-16452.5,111811.6,28623.0,8191.2,77763.6,226389.4,-61848.1,-141815.5,-226389.4,,AR 2016
2016,2015,GBP,1000,241482.1,43289.3,198192.8,176693.6,0.0,1254.0,-109820.5,-36956.9,18326.4,12112.8,-116338.1,-81795.4,-20185.9,300.9,0.0,-19885.0,119647.1,46753.5,37486.6,173828.4,377715.6,-161157.3,-210466.0,-377715.6,,AR 2016
2016,2088,GBP,1000,99235.1,19567.6,79667.5,76427.3,0.0,1992.8,-36256.0,-19732.2,2050.6,3981.2,-49956.4,-32579.7,-4116.0,185.6,0.0,-3930.4,0.0,14484.0,7526.0,204490.9,226500.9,-48649.5,-116630.9,-226500.9,,AR 2016
2016,2121,GBP,1000,280714.6,52579.7,228134.9,216600.5,0.0,1769.5,-112967.8,-12691.9,14556.1,2971.5,-108132.1,-98437.8,11800.1,3229.3,0.0,15029.4,235792.2,57470.8,17564.4,163712.4,474539.8,-148736.5,-264389.0,-474539.8,,AR 2016
2016,218,GBP,1000,406103.5,23146.4,382957.1,377790.2,0.0,10078.7,-297608.9,-142332.9,8126.6,132628.9,-299186.2,-110883.0,-22200.3,456.6,0.0,-21743.7,301799.1,362200.9,12934.2,202716.5,879650.7,-214038.4,-713182.4,-879650.7,,AR 2016
2016,2232,GBP,1000,163825.4,59949.4,103876.0,113596.0,0.0,1716.7,-48284.4,-44773.6,6550.8,17339.9,-69167.3,-44218.2,1927.2,6449.2,0.0,8376.4,124390.7,57160.2,36153.8,118112.5,335817.2,-88489.7,-225946.9,-335817.2,,AR 2016
2016,2468,GBP,1000,160178.7,54397.9,105780.8,129834.2,0.0,1926.2,-252570.6,8402.5,36736.5,5921.5,-201510.1,-80040.8,-149790.5,-2251.2,0.0,-152041.8,226733.5,107864.0,27526.6,304218.8,666342.9,-114701.1,-621904.3,-666342.9,,AR 2016
2016,2488,GBP,1000,407503.9,89918.9,317585.0,310920.3,0.0,30092.0,-238712.4,104890.9,43419.4,-24181.6,-114583.8,-117059.5,109369.0,1642.8,15984.4,126996.3,1233548.2,309444.4,46898.8,329797.1,1919688.5,-222168.5,-962145.5,-1919688.5,,AR 2016
2016,2525,GBP,1000,49928.0,7954.7,41973.3,38132.3,0.0,744.2,-27183.3,-29725.6,11170.7,24332.5,-21405.7,-16674.3,796.5,1652.2,0.0,2448.7,78808.6,50390.0,5385.2,34597.5,169181.3,-23660.6,-145133.6,-169181.3,,AR 2016
2016,2526,GBP,1000,29520.7,2016.3,27504.4,22348.9,0.0,825.5,-34621.2,-22856.1,9786.4,3516.0,-44174.8,-12235.8,-33236.2,-3438.2,0.0,-36674.4,70871.0,60218.5,1474.4,37608.9,170172.8,-15224.3,-231844.4,-170172.8,,AR 2016
2016,2786,GBP,1000,58521.4,15609.9,42911.5,21288.9,0.0,2.8,-396.1,-18864.2,22.8,4411.9,-14825.5,-16308.0,-9841.8,270.9,0.0,-9570.9,1181.2,4413.6,11536.8,55530.1,72661.7,-37142.7,-20967.6,-72661.7,,AR 2016
2016,2791,GBP,1000,171497.1,35436.9,136060.2,137931.0,0.0,5187.5,-83185.9,22106.0,8761.2,6733.5,-45585.2,-60293.1,37240.2,1086.8,0.0,38327.1,429006.7,40037.7,13368.4,106123.6,588536.4,-56328.7,-350265.8,-588536.4,,AR 2016
2016,2999,GBP,1000,1072650.4,276902.8,795747.6,701868.8,0.0,25600.1,-511790.6,-78455.9,104028.0,40402.6,-445815.9,-270242.2,11410.8,-22033.9,0.0,-10623.3,1555705.0,550807.9,59399.7,1030711.5,3196624.1,-647108.0,-2236936.3,-3196624.1,,AR 2016
2016,3000,GBP,1000,485835.2,87522.9,398312.3,387231.8,0.0,18174.1,-264295.2,19130.5,33584.9,6191.0,-205388.8,-170226.8,29790.3,7833.7,0.0,37623.9,840611.6,154098.6,11980.9,301566.1,1308257.2,-189614.4,-1103264.2,-1308257.2,,AR 2016
2016,3002,GBP,1000,19380.8,7553.4,11827.4,11335.9,0.0,11.1,-6057.4,380.1,2261.6,-2608.3,-6024.0,-4144.0,1179.0,128.4,0.0,1307.5,0.0,6827.9,5626.9,46894.3,59349.1,-14318.4,-17563.5,-59349.1,,AR 2016
2016,308,GBP,1000,31701.3,1495.6,30205.7,29639.1,0.0,6.4,-14505.5,-333.8,573.6,-182.4,-14448.1,-13059.3,2138.1,-198.3,0.0,1939.8,3213.0,845.0,74.3,24067.3,28199.6,-13639.3,-10925.0,-28199.6,,AR 2016
2016,318,GBP,1000,136588.7,19264.2,117324.5,121466.4,417.6,2364.3,-72651.6,-15089.1,5164.1,-625.6,-83202.1,-44419.4,-3373.2,7958.8,0.0,4585.5,205885.3,9030.4,3620.2,53207.6,271743.5,-64781.7,-173051.3,-271743.5,,AR 2016
2016,3210,GBP,1000,378234.9,55104.3,323130.6,342692.2,0.0,7826.5,-228995.0,-73480.7,12068.4,53821.6,-236585.7,-144205.4,-30272.4,1100.6,1538.1,-27633.7,607503.8,127141.4,16206.7,236872.2,987724.1,-245999.8,-665758.8,-987724.1,,AR 2016
2016,33,GBP,1000,1056569.1,412577.8,643991.3,600297.0,0.0,22639.9,-353144.6,-80247.9,85027.2,79908.4,-268456.8,-274105.5,80374.6,66170.8,0.0,146545.3,1469854.3,406065.0,149684.2,545445.2,2571048.7,-504538.5,-1513556.5,-2571048.7,,AR 2016
2016,3334,GBP,1000,61833.3,14173.2,47660.1,24420.7,0.0,660.5,-21721.8,-19681.5,7230.3,7034.5,-27138.6,-17079.7,-19137.1,-1861.5,0.0,-20998.5,6283.1,11382.6,7002.4,67759.9,92428.0,-40442.8,-62136.9,-92428.0,,AR 2016
2016,3622,GBP,1000,17015.8,557.899999999998,16457.9,16977.3,0.0,8.5,-7151.4,-5766.7,0.0,-275.5,-13193.5,-5776.2,-1983.9,438.8,0.0,-1545.2,154.0,353.1,75.8,17836.6,18419.5,-6850.6,-11788.1,-18419.5,,AR 2016
2016,3624,GBP,1000,533471.2,121629.2,411842.0,381706.0,0.0,4317.8,-231829.5,-74584.7,83865.3,8302.0,-214246.9,-159699.2,12077.7,3790.2,0.0,15867.9,382970.3,125387.2,107930.6,366268.6,982556.7,-392024.2,-535769.6,-982556.7,,AR 2016
2016,382,GBP,1000,285664.9,37585.0,248079.9,231215.0,0.0,2204.0,-157829.4,-48699.7,28598.8,11711.5,-166218.7,-90874.2,-23673.9,16822.7,83.1,-6768.1,233233.6,82422.9,24678.3,206996.9,547331.7,-173870.6,-343077.0,-547331.7,,AR 2016
2016,386,GBP,1000,328079.6,59345.2,268734.4,270982.9,0.0,22121.7,-236811.1,16711.1,10621.3,42104.0,-167374.7,-99588.7,26141.2,5583.4,0.0,31724.7,895298.4,183588.0,16025.6,407517.6,1502429.6,-188079.5,-1148562.6,-1502429.6,,AR 2016
2016,4000,GBP,1000,364965.3,59858.3,305107.0,262806.0,0.0,5530.5,-133787.6,-83047.8,54707.7,6191.7,-155935.9,-107166.9,5233.70000000001,2021.8,0.0,7255.5,291587.9,79768.1,32213.4,331970.4,735539.8,-225118.0,-457606.4,-735539.8,,AR 2016
2016,4020,GBP,1000,311910.7,42845.7,269065.0,274283.7,0.0,176.9,-181239.4,4699.3,22723.2,11736.7,-142080.2,-125136.6,7243.80000000002,-8365.7,0.0,-1121.9,498099.5,68749.6,28793.8,218581.2,814224.1,-214299.7,-512293.1,-814224.1,,AR 2016
2016,4141,GBP,1000,118070.2,22669.5,95400.7,92310.8,0.0,-1030.4,-76225.2,11486.9,26157.8,-8695.0,-47275.4,-42215.2,1789.80000000001,2626.2,0.0,4416.0,135325.9,64144.4,6350.6,56364.9,262185.8,-40970.2,-155087.8,-262185.8,,AR 2016
2016,435,GBP,1000,275359.6,32592.0,242767.6,221065.8,0.0,8216.8,-123535.1,7398.0,9048.9,282.1,-106806.2,-79181.9,43294.5,1695.7,0.0,44990.1,697264.2,97109.7,2742.5,134484.3,931600.7,-120748.1,-743418.3,-931600.7,,AR 2016
2016,44,GBP,1000,13801.5,845.4,12956.1,12956.1,0.0,3.5,-7787.2,559.4,276.0,-0.6,-6952.4,-5798.4,208.800000000001,142.5,0.0,351.4,636.4,411.1,0.0,4995.3,6042.8,0.0,-6456.3,-6042.8,,AR 2016
2016,4444,GBP,1000,1063936.4,152690.9,911245.5,820301.3,0.0,10441.2,-379856.1,-166053.3,46617.4,43519.1,-455772.9,-373076.8,1892.79999999999,1099.6,0.0,2992.5,944339.1,321877.0,51910.2,760801.4,2078927.7,-493808.8,-1200561.5,-2078927.7,,AR 2016
2016,457,GBP,1000,356238.1,85221.8,271016.3,328264.5,0.0,6001.4,-208471.4,-29419.1,31059.3,58772.1,-148059.1,-150623.6,35583.2,6555.6,563.5,42702.4,601916.6,248256.8,30313.1,269537.5,1150024.0,-234953.3,-744847.6,-1150024.0,,AR 2016
2016,4711,GBP,1000,404459.3,182210.7,222248.6,229286.5,0.0,1398.4,-161323.7,-70250.4,56099.9,43892.4,-131581.7,-91821.1,7282.09999999998,-583.5,0.0,6698.6,286839.3,238243.6,112096.0,387882.7,1025061.6,-252431.9,-607821.4,-1025061.6,,AR 2016
2016,5000,GBP,1000,300465.9,31744.9,268721.0,267598.0,0.0,2878.9,-180717.2,39742.8,15124.8,-1982.1,-127831.7,-120060.5,22584.7,-1154.6,1320.3,22750.3,445367.8,49700.6,18305.9,229259.3,742633.6,-193888.3,-350169.5,-742633.6,,AR 2016
2016,510,GBP,1000,1296736.7,288542.6,1008194.1,1009413.2,0.0,9225.6,-580964.3,-88111.8,106283.3,16117.4,-546675.4,-418211.7,53751.6999999999,61508.7,0.0,115260.4,1025087.9,272566.3,123980.3,1041776.2,2463410.7,-641550.9,-1307362.0,-2463410.7,,AR 2016
2016,5151,GBP,1000,235561.3,132074.0,103487.3,120432.4,0.0,2018.0,-114511.8,-24356.5,45436.1,25313.1,-68119.1,-54927.4,-596.100000000013,617.5,0.0,21.4,121334.4,114588.7,63881.4,222547.7,522352.2,-144529.9,-304205.8,-522352.2,,AR 2016
2016,557,GBP,1000,16718.4,2064.4,14654.0,15116.8,0.0,375.1,-9044.0,2659.9,-2.2,1.7,-6384.6,-4801.5,4305.8,4237.8,0.0,8543.6,50813.4,1535.1,377.1,4743.3,57468.9,-3295.6,-27621.4,-57468.9,,AR 2016
2016,5678,GBP,1000,53633.6,5019.3,48614.3,25752.4,0.0,657.4,-11341.8,-10608.4,1877.8,537.2,-19535.2,-18518.7,-11644.1,768.5,0.0,-10875.7,72304.3,22940.9,836.7,45982.0,142063.9,-37586.3,-111870.7,-142063.9,,AR 2016
2016,5820,GBP,1000,251374.4,15028.1,236346.3,192713.9,0.0,578.3,-68280.8,-21630.2,2096.2,5865.5,-81949.3,-127348.0,-16005.1,789.1,0.0,-15216.0,87045.9,11062.1,18309.0,317173.3,433590.3,-327837.9,-87278.1,-433590.3,,AR 2016
2016,609,GBP,1000,412564.7,45309.4,367255.3,360995.9,0.0,8945.6,-152804.1,-39360.5,9337.4,12751.5,-170075.7,-166203.4,33662.4,-3118.3,0.0,30544.1,580169.9,96149.0,9320.9,298681.1,984320.9,-196561.4,-679386.1,-984320.9,,AR 2016
2016,6103,GBP,1000,4870.7,0.0,4870.7,4874.2,0.0,108.5,-1088.5,262.0,0.0,0.0,-826.6,-860.6,3295.5,15.9,0.0,3311.4,0.0,0.0,0.0,23682.9,23682.9,-397.3,-727.6,-23682.9,,AR 2016
2016,6111,GBP,1000,141830.4,19135.7,122694.7,121957.4,0.0,2867.8,-53803.8,-29075.5,3821.8,4381.5,-74676.1,-45972.1,4176.99999999999,1755.6,0.0,5932.5,0.0,22782.5,12731.4,358954.9,394468.8,-82981.1,-210913.5,-394468.8,,AR 2016
2016,6112,GBP,1000,40489.0,5490.9,34998.1,34849.2,0.0,983.7,-18555.2,-5013.3,1151.9,1143.5,-21273.1,-13229.1,1330.7,419.7,0.0,1750.4,0.0,7026.8,3630.1,103693.4,114350.3,-23311.2,-60800.9,-114350.3,,AR 2016
2016,6117,GBP,1000000,45.6,0.0,45.6,35.7,0.0,0.0,-7.4,-20.8,0.0,0.0,-28.2,-13.0,-5.5,0.0,0.0,-5.6,0.0,0.0,0.0,57.9,57.9,-23.7,-33.6,-57.9,,AR 2016
2016,6118,GBP,1000,78191.8,26741.2,51450.6,44222.0,22.1,972.2,-25410.0,-37603.1,4886.8,19733.0,-38393.3,-9410.4,-2587.40000000001,953.0,0.0,-1634.3,0.0,42066.7,14750.2,101858.8,158675.7,-45582.9,-110777.8,-158675.7,,AR 2016
2016,6119,GBP,1000,18341.0,2435.7,15905.3,15790.6,0.0,311.4,0.0,-10849.9,417.7,707.3,-9724.9,-5943.4,433.700000000001,226.6,0.0,660.3,0.0,2320.5,1502.0,46443.9,50266.4,-10124.4,-27664.4,-50266.4,,AR 2016
2016,6121,GBP,1000,26101.5,3393.4,22708.1,21356.2,0.0,288.0,0.0,-14536.2,343.1,1105.7,-13087.4,-8426.3,130.500000000002,-67.4,0.0,63.1,0.0,1884.4,1955.4,43601.5,47441.3,-13905.3,-23490.6,-47441.3,,AR 2016
2016,6125,GBP,1000,12065.8,1964.9,10100.9,6146.3,0.0,12.3,-1710.0,-4213.5,7.0,431.8,-5484.8,-3006.5,-2332.7,28.9,0.0,-2303.9,0.0,462.4,318.0,11847.2,12627.6,-4550.3,-4570.6,-12627.6,,AR 2016
2016,6126,GBP,1000,27567.1,1850.3,25716.8,11043.2,0.0,1.0,-1034.5,-8004.3,0.0,1122.8,-7915.9,-6714.0,-3585.7,5.7,0.0,-3580.0,0.0,1122.8,513.1,20934.8,22570.7,-16129.5,-8561.0,-22570.7,,AR 2016
2016,6129,GBP,1000000,40.5,7.8,32.7,17.5,0.0,0.0,-4.6,-13.6,0.0,1.8,-16.4,-3.5,-2.4,0.1,0.2,-2.2,0.0,2.0,1.0,26.8,29.8,-17.5,-14.7,-29.8,,AR 2016
2016,6130,GBP,1000,7483.4,2985.4,4498.0,720.2,0.0,3.5,-2.1,-922.6,0.0,405.0,-519.7,-869.4,-665.4,-0.3,0.0,-665.7,0.0,407.0,2286.7,6975.9,9669.6,-6071.5,-927.6,-9669.6,,AR 2016
2016,727,GBP,1000,59568.8,533.600000000006,59035.2,64942.3,0.0,4174.6,-42900.5,13466.0,422.8,-408.2,-29420.0,-24914.0,14782.9,2684.9,0.0,17467.9,268439.1,658.6,125.5,48324.6,317547.8,-35749.6,-271047.0,-317547.8,,AR 2016
2016,779,GBP,1000,19810.1,1508.7,18301.4,20765.2,0.0,54.2,-6442.5,-7977.0,962.4,-339.5,-13796.6,-13499.7,-6476.9,0.0,0.0,-6476.8,9963.5,1865.9,1391.9,13896.5,27117.8,-7997.7,-23774.5,-27117.8,,AR 2016
2016,1183,USD,1000000,970.8,175.8,795.0,774.4,0.0,18.2,-496.7,-37.3,85.2,17.8,-431.0,-312.5,49.1,0.0,0.0,49.1,1122.4,306.2,73.0,551.5,2053.1,-544.4,-1308.0,-2053.1,,AR 2016
2016,1274,USD,1000,456580.3,59083.9,397496.4,373273.4,0.0,13873.4,-166204.6,-64336.3,8789.6,-2958.6,-224709.9,-133048.3,29388.6000000001,847.4,0.0,30236.0,502947.4,56275.9,18771.8,329457.7,907452.8,-227633.2,-527577.0,-907452.8,,AR 2016
2016,1686,USD,1000,291210.1,120816.9,170393.2,130841.2,0.0,239.8,-80715.4,-46084.0,34797.4,17703.4,-74298.6,-60819.5,-4037.10000000001,2968.9,0.0,-1068.2,46096.8,98039.1,48889.3,200376.8,393402.0,-152605.2,-204232.2,-393402.0,,AR 2016
2016,1967,USD,1000,228416.4,48370.7,180045.7,174701.1,0.0,1258.3,-106752.5,-35497.1,5193.2,11433.9,-125622.5,-79799.6,-29462.7,-540.6,0.0,-30003.2,114430.2,18829.1,21117.8,146144.0,300521.1,-112692.0,-165830.5,-300521.1,,AR 2016
2016,1969,USD,1000,289803.1,61872.2,227930.9,231367.8,0.0,859.9,-111526.8,-70711.6,9626.1,27523.4,-145088.8,-92009.0,-4870.10000000001,-1447.7,0.0,-6317.8,207870.3,56211.6,29123.6,187404.2,480609.7,-149503.8,-233427.9,-480609.7,,AR 2016
2016,2003,USD,1000,2795016.4,803772.5,1991243.9,2002452.6,0.0,93769.5,-1359198.4,-224022.8,320734.1,67596.2,-1194890.8,-807443.8,93887.5,76458.6,3967.9,174314.0,3179844.6,869224.0,460345.5,2728065.1,7237479.2,-1457816.9,-4203136.6,-7237479.2,,AR 2016
