year,syndicate,managing_agent,syndicate_cob,harmonised_lob,aggregate_lob,gross_written_premium,gross_earned_premium,gross_incurred,operating_expenses,gross_uw_result,net_uw_result,unit,currency,gross_loss_ratio,gross_expense_ratio,gross_combined_ratio,net_uw_margin
2015,1084,Chaucer,Accident and health,Accident and health,Casualty,400.0,400.0,-8300.0,-200.0,-8100.0,-8000.0,1000,GBP,2075.0,50.0,2125.0,-2000.0
2015,1200,Argo,Accident and health,Accident and health,Casualty,18100.0,16200.0,-11900.0,-5100.0,-800.000000000001,-3200.0,1000,GBP,73.46,31.48,104.94,-19.75
2015,1206,AmTrust,Accident and health,Accident and health,Casualty,29930.0,29569.0,-16103.0,-990.0,12476.0,-1601.0,1000,GBP,54.46,3.35,57.81,-5.41
2015,1209,Catlin,Accident and health,Accident and health,Casualty,-24.0,-24.0,4236.0,8.0,4220.0,2628.0,1000,GBP,-17650.0,-33.33,-17683.33,-10950.0
2015,1301,StarStone,Accident and health,Accident and health,Casualty,5683.0,4022.0,-1903.0,-2453.0,-334.0,-1047.0,1000,GBP,47.31,60.99,108.3,-26.03
2015,1861,ANV,Accident and health,Accident and health,Casualty,18389.0,17993.0,-7958.0,-8938.0,1097.0,-14.0,1000,GBP,44.23,49.67,93.9,-0.08
2015,1880,TMK,Accident and health,Accident and health,Casualty,1222.0,2446.0,-1367.0,-1131.0,-52.0,-200.0,1000,GBP,55.89,46.24,102.13,-8.18
2015,1882,Chubb,Accident and health,Accident and health,Casualty,-75.0,250.0,-125.0,-58.0,67.0,67.0,1000,GBP,50.0,23.2,73.2,26.8
2015,1945,Sirius,Accident and health,Accident and health,Casualty,17314.0,15023.0,-13133.0,-5932.0,-4042.0,-4511.0,1000,GBP,87.42,39.49,126.91,-30.03
2015,1955,Barbican,Accident and health,Accident and health,Casualty,200.0,100.0,-100.0,0.0,0.0,0.0,1000,GBP,100.0,0.0,100.0,0.0
2015,2001,MS Amlin,Accident and health,Accident and health,Casualty,23400.0,23000.0,-5800.0,-6100.0,11100.0,4300.0,1000,GBP,25.22,26.52,51.74,18.7
2015,2007,Novae,Accident and health,Accident and health,Casualty,6100.0,4600.0,-2400.0,-1900.0,300.0,-500.0,1000,GBP,52.17,41.3,93.47,-10.87
2015,2012,Arch,Accident and health,Accident and health,Casualty,23780.0,21528.0,-10114.0,-9920.0,1494.0,77.0,1000,GBP,46.98,46.08,93.06,0.36
2015,2014,Pembroke,Accident and health,Accident and health,Casualty,258.0,338.0,-138.0,-105.0,95.0,113.0,1000,GBP,40.83,31.07,71.9,33.43
2015,2015,Channel,Accident and health,Accident and health,Casualty,13321.0,12312.0,-7361.0,-6009.0,-1058.0,-1953.0,1000,GBP,59.79,48.81,108.6,-15.86
2015,2088,Catlin,Accident and health,Accident and health,Casualty,18944.0,15790.0,-11246.0,-3780.0,764.0,-688.0,1000,GBP,71.22,23.94,95.16,-4.36
2015,2121,Argenta,Accident and health,Accident and health,Casualty,2797.0,2283.0,-1502.0,-1035.0,-254.0,-217.0,1000,GBP,65.79,45.34,111.13,-9.51
2015,218,ERS,Accident and health,Accident and health,Casualty,13.0,13.0,165.0,7.0,185.0,399.0,1000,GBP,1269.23,53.85,1323.08,3069.23
2015,2468,Marketform,Accident and health,Accident and health,Casualty,12211.0,13754.0,-19191.0,-5686.0,-11123.0,-10319.0,1000,GBP,139.53,41.34,180.87,-75.03
2015,2488,Ace,Accident and health,Accident and health,Casualty,4980.0,4716.0,-2718.0,-3847.0,-1849.0,-1426.0,1000,GBP,57.63,81.57,139.2,-30.24
2015,2526,AmTrust,Accident and health,Accident and health,Casualty,5.0,383.0,-3655.0,142.0,-3130.0,-3369.0,1000,GBP,954.31,37.08,991.39,-879.63
2015,2791,MAP,Accident and health,Accident and health,Casualty,5595.0,6326.0,-5290.0,-2293.0,-1257.0,-1263.0,1000,GBP,83.62,36.25,119.87,-19.97
2015,2999,QBE,Accident and health,Accident and health,Casualty,17200.0,15525.0,-4830.0,-7224.0,3471.0,2120.0,1000,GBP,31.11,46.53,77.64,13.66
2015,3000,Markel,Accident and health,Accident and health,Casualty,11402.0,11362.0,-5687.0,-4182.0,1493.0,681.0,1000,GBP,50.05,36.81,86.86,5.99
2015,33,Hiscox,Accident and health,Accident and health,Casualty,64541.0,58913.0,-775.0,-31486.0,26652.0,15093.0,1000,GBP,1.32,53.44,54.76,25.62
2015,3334,Hamilton,Accident and health,Accident and health,Casualty,2728.0,5206.0,-2889.0,-2986.0,-669.0,-1217.0,1000,GBP,55.49,57.36,112.85,-23.38
2015,3624,Hiscox,Accident and health,Accident and health,Casualty,5596.0,5550.0,-2659.0,-2699.0,192.0,192.0,1000,GBP,47.91,48.63,96.54,3.46
2015,382,Hardy,Accident and health,Accident and health,Casualty,15124.0,14956.0,-8452.0,-6776.0,-272.0,-1078.0,1000,GBP,56.51,45.31,101.82,-7.21
2015,4000,Pembroke,Accident and health,Accident and health,Casualty,22056.0,17913.0,-8247.0,-6167.0,3499.0,2784.0,1000,GBP,46.04,34.43,80.47,15.54
2015,4141,HCC,Accident and health,Accident and health,Casualty,36982.0,36849.0,-16167.0,-20198.0,484.0,210.0,1000,GBP,43.87,54.81,98.68,0.57
2015,435,Faraday,Accident and health,Accident and health,Casualty,-78.0,-78.0,7.0,51.0,-20.0,-15.0,1000,GBP,-8.97,-65.38,-74.35,19.23
2015,4444,Canopius,Accident and health,Accident and health,Casualty,22350.0,23306.0,-10233.0,-14382.0,-1309.0,-1663.0,1000,GBP,43.91,61.71,105.62,-7.14
2015,457,Munich Re,Accident and health,Accident and health,Casualty,8380.0,8332.0,-2759.0,-4336.0,1237.0,734.0,1000,GBP,33.11,52.04,85.15,8.81
2015,4711,Aspen,Accident and health,Accident and health,Casualty,7199.0,6002.0,-5536.0,-2215.0,-1749.0,-2051.0,1000,GBP,92.24,36.9,129.14,-34.17
2015,5000,Travelers,Accident and health,Accident and health,Casualty,30600.0,31620.0,-2047.0,-16970.0,12603.0,11906.0,1000,GBP,6.47,53.67,60.14,37.65
2015,510,TMK,Accident and health,Accident and health,Casualty,118514.0,121242.0,-67910.0,-47119.0,6213.0,3249.0,1000,GBP,56.01,38.86,94.87,2.68
2015,5151,Endurance,Accident and health,Accident and health,Casualty,-67.0,-24.0,31.0,7.0,14.0,11.0,1000,GBP,-129.17,-29.17,-158.34,-45.83
2015,5678,Vibe,Accident and health,Accident and health,Casualty,797.0,244.0,-705.0,-787.0,-1248.0,-697.0,1000,GBP,288.93,322.54,611.47,-285.66
2015,5820,ANV,Accident and health,Accident and health,Casualty,19208.0,19904.0,-9113.0,-11511.0,-720.0,-739.0,1000,GBP,45.78,57.83,103.61,-3.71
2015,609,Atrium,Accident and health,Accident and health,Casualty,32345.0,31118.0,-13632.0,-16471.0,1015.0,344.0,1000,GBP,43.81,52.93,96.74,1.11
2015,727,Meacock,Accident and health,Accident and health,Casualty,4851.0,3623.0,-2105.0,-1486.0,32.0,19.0,1000,GBP,58.1,41.02,99.12,0.52
2015,958,Canopius,Accident and health,Accident and health,Casualty,5253.0,4352.0,-2177.0,-2646.0,-471.0,-608.0,1000,GBP,50.02,60.8,110.82,-13.97
2015,1200,Argo,Aviation,MAT,MAT,12600.0,11500.0,-7300.0,-2800.0,1400.0,-1100.0,1000,GBP,63.48,24.35,87.83,-9.57
2015,1218,Newline,Aviation,MAT,MAT,910.0,1010.0,-496.0,-232.0,282.0,287.0,1000,GBP,49.11,22.97,72.08,28.42
2015,1221,Navigators,Aviation,MAT,MAT,0.0,0.0,0.0,0.0,0.0,0.0,1000,GBP,,,,
2015,2015,Channel,Aviation,MAT,MAT,1819.0,2557.0,-3565.0,-1165.0,-2173.0,-56.0,1000,GBP,139.42,45.56,184.98,-2.19
2015,2232,AWAC,Aviation,MAT,MAT,2981.0,2562.0,-2285.0,-993.0,-716.0,-861.0,1000,GBP,89.19,38.76,127.95,-33.61
2015,4444,Canopius,Aviation,MAT,MAT,1626.0,1746.0,645.0,-1209.0,1182.0,3531.0,1000,GBP,36.94,69.24,106.18,202.23
2015,510,TMK,Aviation,MAT,MAT,50911.0,53801.0,-26424.0,-20087.0,7290.0,6825.0,1000,GBP,49.11,37.34,86.45,12.69
2015,5678,Vibe,Aviation,MAT,MAT,0.0,0.0,2.0,0.0,2.0,2.0,1000,GBP,,,,
2015,1861,ANV,Credit and suretyship,Pecuniary loss,Casualty,18650.0,14866.0,-6311.0,-6878.0,1677.0,637.0,1000,GBP,42.45,46.27,88.72,4.28
2015,2007,Novae,Credit and suretyship,Pecuniary loss,Casualty,73000.0,57600.0,-26200.0,-20300.0,11100.0,3200.0,1000,GBP,45.49,35.24,80.73,5.56
2015,2468,Marketform,Credit and suretyship,Pecuniary loss,Casualty,27612.0,20065.0,-15979.0,-8027.0,-3941.0,-5318.0,1000,GBP,79.64,40.0,119.64,-26.5
2015,2999,QBE,Credit and suretyship,Pecuniary loss,Casualty,34730.0,17623.0,-11244.0,-8912.0,-2533.0,-1015.0,1000,GBP,63.8,50.57,114.37,-5.76
2015,5820,ANV,Credit and suretyship,Pecuniary loss,Casualty,70269.0,43775.0,-13458.0,-28057.0,2260.0,474.0,1000,GBP,30.74,64.09,94.83,1.08
2015,609,Atrium,Credit and suretyship,Pecuniary loss,Casualty,4208.0,3996.0,1839.0,-1238.0,4597.0,4357.0,1000,GBP,46.02,30.98,77.0,109.03
2015,727,Meacock,Credit and suretyship,Pecuniary loss,Casualty,320.0,879.0,237.0,-288.0,828.0,814.0,1000,GBP,26.96,32.76,59.72,92.61
2015,1084,Chaucer,Energy,Energy,Energy,37400.0,54000.0,-10600.0,-13000.0,30400.0,14400.0,1000,GBP,19.63,24.07,43.7,26.67
2015,1414,Ascot,Energy,Energy,Energy,47241.0,48010.0,-24176.0,-19960.0,3874.0,3657.0,1000,GBP,50.36,41.57,91.93,7.62
2015,2121,Argenta,Energy,Energy,Energy,24466.0,29643.0,-6419.0,-11816.0,11408.0,6449.0,1000,GBP,21.65,39.86,61.51,21.76
2015,4711,Aspen,Energy,Energy,Energy,47834.0,39231.0,-41523.0,-14715.0,-17007.0,-15632.0,1000,GBP,105.84,37.51,143.35,-39.85
2015,5000,Travelers,Energy,Energy,Energy,21079.0,21782.0,-8776.0,-8785.0,4221.0,3395.0,1000,GBP,40.29,40.33,80.62,15.59
2015,958,Canopius,Energy,Energy,Energy,14116.0,11147.0,-11731.0,-4731.0,-5315.0,-2966.0,1000,GBP,105.24,42.44,147.68,-26.61
2015,1200,Argo,Energy marine,Energy,Energy,11800.0,12600.0,-4500.0,-4200.0,3900.0,2600.0,1000,GBP,35.71,33.33,69.04,20.63
2015,1221,Navigators,Energy marine,Energy,Energy,36082.0,38814.0,-21375.0,-7856.0,9583.0,4602.0,1000,GBP,55.07,20.24,75.31,11.86
2015,1955,Barbican,Energy marine,Energy,Energy,14100.0,12200.0,-4000.0,-3100.0,5100.0,800.0,1000,GBP,32.79,25.41,58.2,6.56
2015,2015,Channel,Energy marine,Energy,Energy,13.0,8.0,-1.0,46.0,53.0,52.0,1000,GBP,12.5,575.0,587.5,650.0
2015,5151,Endurance,Energy marine,Energy,Energy,294.0,383.0,-255.0,-140.0,-12.0,-39.0,1000,GBP,66.58,36.55,103.13,-10.18
2015,5678,Vibe,Energy marine,Energy,Energy,0.0,0.0,0.0,0.0,0.0,94.0,1000,GBP,,,,
2015,1200,Argo,Energy non marine,Energy,Energy,7200.0,7700.0,-2700.0,-1700.0,3300.0,3400.0,1000,GBP,35.06,22.08,57.14,44.16
2015,1218,Newline,Energy non marine,Energy,Energy,118.0,126.0,-30.0,-45.0,51.0,42.0,1000,GBP,23.81,35.71,59.52,33.33
2015,1221,Navigators,Energy non marine,Energy,Energy,14728.0,14403.0,-4635.0,-223.0,9545.0,813.0,1000,GBP,32.18,1.55,33.73,5.64
2015,1955,Barbican,Energy non marine,Energy,Energy,3300.0,2900.0,-1800.0,-700.0,400.0,-500.0,1000,GBP,62.07,24.14,86.21,-17.24
2015,2015,Channel,Energy non marine,Energy,Energy,-440.0,361.0,-784.0,-290.0,-713.0,7.0,1000,GBP,217.17,80.33,297.5,1.94
2015,5151,Endurance,Energy non marine,Energy,Energy,134.0,93.0,52.0,-25.0,120.0,72.0,1000,GBP,55.91,26.88,82.79,77.42
2015,5678,Vibe,Energy non marine,Energy,Energy,0.0,0.0,-2.0,-3.0,-5.0,-7.0,1000,GBP,,,,
2015,510,TMK,Enterprise Risk,Third party liability,Casualty,66655.0,54402.0,-25453.0,-21970.0,6979.0,5700.0,1000,GBP,46.79,40.38,87.17,10.48
2015,1084,Chaucer,Fire and other damage to property,Property,Property,58000.0,55700.0,15400.0,-18700.0,52400.0,32600.0,1000,GBP,27.65,33.57,61.22,58.53
2015,1110,ProSight,Fire and other damage to property,Property,Property,40952.0,35653.0,-18641.0,-11634.0,5378.0,2612.0,1000,GBP,52.28,32.63,84.91,7.33
2015,1176,Chaucer,Fire and other damage to property,Property,Property,4419.0,3952.0,331.0,-1541.0,2742.0,2742.0,1000,GBP,8.38,38.99,47.37,69.38
2015,1200,Argo,Fire and other damage to property,Property,Property,109700.0,109000.0,-34200.0,-29200.0,45600.0,17700.0,1000,GBP,31.38,26.79,58.17,16.24
2015,1206,AmTrust,Fire and other damage to property,Property,Property,62478.0,65318.0,-21678.0,2525.0,46165.0,20790.0,1000,GBP,33.19,3.87,37.06,31.83
2015,1209,Catlin,Fire and other damage to property,Property,Property,50513.0,50179.0,-18779.0,-20650.0,10750.0,7737.0,1000,GBP,37.42,41.15,78.57,15.42
2015,1221,Navigators,Fire and other damage to property,Property,Property,53644.0,47476.0,-14603.0,-15022.0,17851.0,-178.0,1000,GBP,30.76,31.64,62.4,-0.37
2015,1225,Aegis,Fire and other damage to property,Property,Property,124900.0,121800.0,-41900.0,-40500.0,39400.0,27300.0,1000,GBP,34.4,33.25,67.65,22.41
2015,1301,StarStone,Fire and other damage to property,Property,Property,50035.0,48930.0,-25065.0,-14689.0,9176.0,4630.0,1000,GBP,51.23,30.02,81.25,9.46
2015,1414,Ascot,Fire and other damage to property,Property,Property,203759.0,208749.0,-83464.0,-62096.0,63189.0,-3005.0,1000,GBP,39.98,29.75,69.73,-1.44
2015,1458,Ren Re,Fire and other damage to property,Property,Property,33022.762,24964.098,-8649.008,-9636.076,6679.014,2831.518,1000,GBP,34.65,38.6,73.25,11.34
2015,1492,Capita,Fire and other damage to property,Property,Property,239.0,47.0,-10.0,-141.0,-104.0,-146.0,1000,GBP,21.28,300.0,321.28,-310.64
2015,1729,Asta,Fire and other damage to property,Property,Property,11739.0,8341.0,-3591.0,-3247.0,1503.0,884.0,1000,GBP,43.05,38.93,81.98,10.6
2015,1861,ANV,Fire and other damage to property,Property,Property,37737.0,40999.0,-12847.0,-13498.0,14654.0,6694.0,1000,GBP,31.33,32.92,64.25,16.33
2015,1880,TMK,Fire and other damage to property,Property,Property,111790.0,100045.0,-48703.0,-40273.0,11069.0,3961.0,1000,GBP,48.68,40.25,88.93,3.96
2015,1882,Chubb,Fire and other damage to property,Property,Property,8554.0,6179.0,-7573.0,-2419.0,-3813.0,-5175.0,1000,GBP,122.56,39.15,161.71,-83.75
2015,1884,Charles Taylor,Fire and other damage to property,Property,Property,2380.0,780.0,-648.0,-821.0,-689.0,-839.0,1000,GBP,83.08,105.26,188.34,-107.56
2015,1897,Asta,Fire and other damage to property,Property,Property,6709.0,5421.0,-3272.0,-2147.0,2.0,-372.0,1000,GBP,60.36,39.61,99.97,-6.86
2015,1910,Asta,Fire and other damage to property,Property,Property,3618.0,8901.0,-645.0,-3040.0,5216.0,2407.0,1000,GBP,7.25,34.15,41.4,27.04
2015,1919,Starr,Fire and other damage to property,Property,Property,19739.0,17405.0,-6045.0,-1491.0,9869.0,2657.0,1000,GBP,34.73,8.57,43.3,15.27
2015,1945,Sirius,Fire and other damage to property,Property,Property,11706.0,9775.0,-4499.0,-4027.0,1249.0,285.0,1000,GBP,46.03,41.2,87.23,2.92
2015,1955,Barbican,Fire and other damage to property,Property,Property,19300.0,16700.0,-9200.0,-4200.0,3300.0,200.0,1000,GBP,55.09,25.15,80.24,1.2
2015,1991,R&Q,Fire and other damage to property,Property,Property,24456.0,20768.0,-12340.0,-12492.0,-4064.0,-8357.0,1000,GBP,59.42,60.15,119.57,-40.24
2015,2001,MS Amlin,Fire and other damage to property,Property,Property,278700.0,270800.0,-116000.0,-94700.0,60100.0,11700.0,1000,GBP,42.84,34.97,77.81,4.32
2015,2007,Novae,Fire and other damage to property,Property,Property,243800.0,218500.0,-97600.0,-90700.0,30200.0,12300.0,1000,GBP,44.67,41.51,86.18,5.63
2015,2012,Arch,Fire and other damage to property,Property,Property,30064.0,30960.0,-5937.0,-12390.0,12633.0,2535.0,1000,GBP,19.18,40.02,59.2,8.19
2015,2014,Pembroke,Fire and other damage to property,Property,Property,6404.0,2264.0,-990.0,-754.0,520.0,-488.0,1000,GBP,43.73,33.3,77.03,-21.55
2015,2015,Channel,Fire and other damage to property,Property,Property,57964.0,54269.0,-21394.0,-20733.0,12142.0,8122.0,1000,GBP,39.42,38.2,77.62,14.97
2015,2088,Catlin,Fire and other damage to property,Property,Property,42469.0,33459.0,-15219.0,-12422.0,5818.0,-2312.0,1000,GBP,45.49,37.13,82.62,-6.91
2015,2121,Argenta,Fire and other damage to property,Property,Property,98092.0,96210.0,-43919.0,-33848.0,18443.0,2617.0,1000,GBP,45.65,35.18,80.83,2.72
2015,218,ERS,Fire and other damage to property,Property,Property,5220.0,5176.0,-2573.0,-2196.0,407.0,1939.0,1000,GBP,49.71,42.43,92.14,37.46
2015,2232,AWAC,Fire and other damage to property,Property,Property,10760.0,5699.0,-5049.0,-3143.0,-2493.0,-3148.0,1000,GBP,88.59,55.15,143.74,-55.24
2015,2468,Marketform,Fire and other damage to property,Property,Property,23283.0,22710.0,-15386.0,-10315.0,-2991.0,-7120.0,1000,GBP,67.75,45.42,113.17,-31.35
2015,2488,Ace,Fire and other damage to property,Property,Property,127757.0,119922.0,-36053.0,-49942.0,33927.0,29592.0,1000,GBP,30.06,41.65,71.71,24.68
2015,2791,MAP,Fire and other damage to property,Property,Property,18558.0,20211.0,-4025.0,-7285.0,8901.0,4774.0,1000,GBP,19.91,36.04,55.95,23.62
2015,2999,QBE,Fire and other damage to property,Property,Property,124007.0,120585.0,-40703.0,-45364.0,34518.0,21053.0,1000,GBP,33.75,37.62,71.37,17.46
2015,3000,Markel,Fire and other damage to property,Property,Property,73927.0,67589.0,-23070.0,-27112.0,17407.0,5691.0,1000,GBP,34.13,40.11,74.24,8.42
2015,318,Beaufort,Fire and other damage to property,Property,Property,77037.0,77083.0,-40393.0,-24446.0,12244.0,2951.0,1000,GBP,52.4,31.71,84.11,3.83
2015,33,Hiscox,Fire and other damage to property,Property,Property,350524.0,346779.0,-106085.0,-87179.0,153515.0,62346.0,1000,GBP,30.59,25.14,55.73,17.98
2015,3334,Hamilton,Fire and other damage to property,Property,Property,4029.0,5907.0,-8003.0,-2401.0,-4497.0,-4024.0,1000,GBP,135.48,40.65,176.13,-68.12
2015,3624,Hiscox,Fire and other damage to property,Property,Property,45457.0,47165.0,-26729.0,-14517.0,5919.0,1157.0,1000,GBP,56.67,30.78,87.45,2.45
2015,382,Hardy,Fire and other damage to property,Property,Property,114672.0,114932.0,-61099.0,-38908.0,14925.0,-1895.0,1000,GBP,53.16,33.85,87.01,-1.65
2015,4000,Pembroke,Fire and other damage to property,Property,Property,50050.0,52066.0,-15395.0,-17961.0,18710.0,7585.0,1000,GBP,29.57,34.5,64.07,14.57
2015,4141,HCC,Fire and other damage to property,Property,Property,10269.0,8262.0,-10451.0,-1551.0,-3740.0,6988.0,1000,GBP,126.49,18.77,145.26,84.58
2015,435,Faraday,Fire and other damage to property,Property,Property,27390.0,29475.0,-10886.0,-6843.0,11746.0,7235.0,1000,GBP,36.93,23.22,60.15,24.55
2015,4444,Canopius,Fire and other damage to property,Property,Property,218917.0,223730.0,-91458.0,-95117.0,37155.0,7825.0,1000,GBP,40.88,42.51,83.39,3.5
2015,457,Munich Re,Fire and other damage to property,Property,Property,33937.0,33275.0,-12013.0,-11201.0,10061.0,4122.0,1000,GBP,36.1,33.66,69.76,12.39
2015,4711,Aspen,Fire and other damage to property,Property,Property,7475.0,7237.0,2669.0,-2300.0,7606.0,6037.0,1000,GBP,36.88,31.78,68.66,83.42
2015,5000,Travelers,Fire and other damage to property,Property,Property,75287.0,77798.0,-36404.0,-26992.0,14402.0,10141.0,1000,GBP,46.79,34.69,81.48,13.04
2015,510,TMK,Fire and other damage to property,Property,Property,625880.0,612738.0,-264163.0,-236789.0,111786.0,58967.0,1000,GBP,43.11,38.64,81.75,9.62
2015,5151,Endurance,Fire and other damage to property,Property,Property,31021.0,31363.0,-15782.0,-10265.0,5316.0,-187.0,1000,GBP,50.32,32.73,83.05,-0.6
2015,5678,Vibe,Fire and other damage to property,Property,Property,33.0,27.0,342.0,-66.0,303.0,312.0,1000,GBP,1266.67,244.44,1511.11,1155.56
2015,5820,ANV,Fire and other damage to property,Property,Property,117347.0,53997.0,-13664.0,-36881.0,3452.0,-1041.0,1000,GBP,25.31,68.3,93.61,-1.93
2015,609,Atrium,Fire and other damage to property,Property,Property,118826.0,116035.0,-40864.0,-54450.0,20721.0,16486.0,1000,GBP,35.22,46.93,82.15,14.21
2015,727,Meacock,Fire and other damage to property,Property,Property,20821.0,21162.0,-5816.0,-8645.0,6701.0,6023.0,1000,GBP,27.48,40.85,68.33,28.46
2015,958,Canopius,Fire and other damage to property,Property,Property,53943.0,56117.0,-22731.0,-23853.0,9533.0,291.0,1000,GBP,40.51,42.51,83.02,0.52
2015,609,Atrium,Legal expenses,Pecuniary loss,Casualty,1297.0,2722.0,-608.0,-1220.0,894.0,908.0,1000,GBP,22.34,44.82,67.16,33.36
2015,1084,Chaucer,MAT,MAT,MAT,47900.0,47000.0,3100.0,-19600.0,30500.0,9600.0,1000,GBP,6.6,41.7,48.3,20.43
2015,1110,ProSight,MAT,MAT,MAT,6207.0,2468.0,-2403.0,-1788.0,-1723.0,-1906.0,1000,GBP,97.37,72.45,169.82,-77.23
2015,1206,AmTrust,MAT,MAT,MAT,1125.0,1413.0,-61.0,-149.0,1203.0,418.0,1000,GBP,4.32,10.54,14.86,29.58
2015,1209,Catlin,MAT,MAT,MAT,100566.0,95697.0,-39825.0,-32976.0,22896.0,13981.0,1000,GBP,41.62,34.46,76.08,14.61
2015,1225,Aegis,MAT,MAT,MAT,62800.0,70000.0,-29000.0,-20400.0,20600.0,15000.0,1000,GBP,41.43,29.14,70.57,21.43
2015,1301,StarStone,MAT,MAT,MAT,47154.0,43990.0,-19239.0,-14534.0,10217.0,6444.0,1000,GBP,43.73,33.04,76.77,14.65
2015,1414,Ascot,MAT,MAT,MAT,119560.0,123687.0,-82317.0,-41480.0,-110.0,1862.0,1000,GBP,66.55,33.54,100.09,1.51
2015,1729,Asta,MAT,MAT,MAT,3195.0,1936.0,-2322.0,-580.0,-966.0,-1125.0,1000,GBP,119.94,29.96,149.9,-58.11
2015,1861,ANV,MAT,MAT,MAT,29510.0,29439.0,-12763.0,-10042.0,6634.0,2128.0,1000,GBP,43.35,34.11,77.46,7.23
2015,1880,TMK,MAT,MAT,MAT,5478.0,4706.0,-4143.0,-948.0,-385.0,-389.0,1000,GBP,88.04,20.14,108.18,-8.27
2015,1882,Chubb,MAT,MAT,MAT,24054.0,22503.0,-10138.0,-8119.0,4246.0,398.0,1000,GBP,45.05,36.08,81.13,1.77
2015,1884,Charles Taylor,MAT,MAT,MAT,21927.0,7367.0,-4713.0,-7459.0,-4805.0,-6291.0,1000,GBP,63.97,101.25,165.22,-85.39
