year,syndicate,reporting_currency,reporting_unit,syndicate_cob,gross_written_premium,gross_earned_premium,gross_claims_incurred,operating_expenses,ri_balance,source
2020,1967,USD,1000,Third party liability,133228.0,109565.0,-91037.0,-36343.0,3269.0,2020 AR
2021,1967,USD,1000,Third party liability,175035.0,150078.0,-89145.0,-43031.0,-26540.0,2021 AR
2022,1967,USD,1000,Third party liability,148105.0,143379.0,-77946.0,-45027.0,-9357.0,2022 AR
2023,1967,USD,1000,Third party liability,133810.0,142326.0,-81331.0,-46861.0,-14400.0,2023 AR
2024,1967,USD,1000,Third party liability,164508.0,159554.0,-87588.0,-50693.0,-17227.0,2024 AR
2025,1967,USD,1,Third party liability,164719000.0,167153000.0,-124100000.0,-50101000.0,-1699000.0,2025 AR
2015,1969,USD,1000,Third party liability,52370.0,36945.0,-16814.0,-11783.0,-7757.0,2016 AR
2016,1969,USD,1000,Third party liability,63695.0,54854.0,-35176.0,-16707.0,-2674.0,2016 AR
2017,1969,USD,1000,Third party liability,83610.0,82242.0,-32035.0,-24017.0,-10872.0,2018 AR
2018,1969,USD,1000,Third party liability,112371.0,118870.0,-148054.0,-32175.0,32849.0,2018 AR
2019,1969,USD,1000,Third party liability,146206.0,134393.0,-142458.0,-36278.0,18706.0,2020 AR
2020,1969,USD,1000,Third party liability,117129.0,123348.0,-88594.0,-26217.0,-15857.0,2020 AR
2021,1969,USD,1000,Third party liability,140964.0,126093.0,-77760.0,-28254.0,-21639.0,2021 AR
2022,1969,USD,1000,Third party liability,155290.0,136248.0,-76062.0,-36111.0,-8265.0,2022 AR
2023,1969,USD,1000,Third party liability,176417.0,158988.0,-127668.0,-56814.0,11517.0,2023 AR
2024,1969,USD,1000,Third party liability,210529.0,201490.0,-193918.0,-64282.0,25815.0,2024 AR
2025,1969,USD,1,Third party liability,188203000.0,219144000.0,-108798000.0,-71153000.0,-18414000.0,2025 AR
2022,1971,USD,1000,Third party liability,78242.0,25128.0,-15873.0,-4902.0,-1010.0,2022 AR
2023,1971,USD,1000,Third party liability,111291.0,84765.0,-47013.0,-13638.0,-13422.0,2023 AR
2024,1971,USD,1000,Third party liability,136013.0,124151.0,-89619.0,-20765.0,-5088.0,2024 AR
2025,1971,USD,1,Third party liability,212637000.0,167517000.0,-107791000.0,-33661000.0,-23638000.0,2025 AR
2018,1975,GBP,1000,Third party liability,12343.0,7500.0,-5048.0,-2979.0,154.0,2018 AR
2019,1975,GBP,1000,Third party liability,22881.0,16949.0,-13077.0,-7831.0,-768.0,2020 AR
2020,1975,GBP,1000,Third party liability,34292.0,29676.0,-24593.0,-12560.0,-768.0,2020 AR
2021,1975,GBP,1000,Third party liability,32735.0,34587.0,-21238.0,-12409.0,-1700.0,2021 AR
2022,1975,GBP,1000,Third party liability,29419.0,28632.0,-16015.0,-2606.0,-12313.0,2022 AR
2018,1980,USD,1000,Third party liability,25921.0,10644.0,-7375.0,-2094.0,1479.0,2018 AR
2025,1984,USD,1,Third party liability,23613000.0,4473000.0,-2497000.0,-1674000.0,-302000.0,2025 AR
2023,1985,USD,1000,Third party liability,30086.0,12489.0,-5983.0,-5147.0,-934.0,2023 AR
2024,1985,USD,1000,Third party liability,57703.0,45437.0,-25173.0,-18952.0,-2861.0,2024 AR
2025,1985,USD,1,Third party liability,85728000.0,74567000.0,-48135000.0,-25772000.0,-3701000.0,2025 AR
2021,1988,USD,1000,Third party liability,70319.0,17558.0,-8155.0,-9210.0,-868.0,2021 AR
2022,1988,USD,1000,Third party liability,204195.0,138996.0,-53703.0,-57224.0,-7106.0,2022 AR
2023,1988,USD,1000,Third party liability,248857.0,233792.0,-88084.0,-94023.0,-6802.0,2023 AR
2024,1988,USD,1000,Third party liability,327090.0,294873.0,-106247.0,-114822.0,-7407.0,2024 AR
2025,1988,USD,1,Third party liability,342455000.0,317007000.0,-124305000.0,-128835000.0,-6288000.0,2025 AR
2015,1991,GBP,1000,Third party liability,34536.0,23917.0,-19801.0,-13969.0,379.0,2016 AR
2016,1991,GBP,1000,Third party liability,63330.0,51557.0,-33147.0,-23379.0,-3774.0,2016 AR
2017,1991,GBP,1000,Third party liability,76910.0,70289.0,-36979.0,-28481.0,-5506.0,2018 AR
2018,1991,GBP,1000,Third party liability,97890.0,84635.0,-52299.0,-33807.0,-3775.0,2018 AR
2019,1991,GBP,1000,Third party liability,104289.0,93640.0,-57915.0,-35370.0,-5324.0,2020 AR
2020,1991,GBP,1000,Third party liability,101643.0,95272.0,-72339.0,-36840.0,-5544.0,2020 AR
2021,1994,GBP,1000,Third party liability,65400.0,62756.0,-103931.0,-414.0,41795.0,2021 AR
2024,1994,USD,1000,Third party liability,-132.0,-2526.0,-23684.0,-1340.0,10801.0,2024 AR
2025,1994,USD,1,Third party liability,137000.0,153000.0,-9538000.0,-261000.0,3244000.0,2025 AR
2015,2001,GBP,1000000,Third party liability,126.6,123.9,-56.8,-44.6,-20.9,2016 AR
2016,2001,GBP,1000000,Third party liability,281.0,269.9,-153.1,-90.6,-24.0,2016 AR
2017,2001,GBP,1000000,Third party liability,384.0,329.0,-242.9,-134.9,-43.5,2018 AR
2018,2001,GBP,1000000,Third party liability,372.9,380.8,-317.7,-121.9,34.2,2018 AR
2019,2001,GBP,1000000,Third party liability,312.6,362.1,-230.7,-122.8,-29.4,2020 AR
2020,2001,GBP,1000000,Third party liability,155.9,239.7,-115.4,-86.3,-46.2,2020 AR
2021,2001,GBP,1000000,Third party liability,75.5,80.9,-99.6,-26.2,-4.4,2021 AR
2022,2001,GBP,1000000,Third party liability,113.8,110.1,29.2,-28.0,-125.8,2022 AR
2023,2001,GBP,1000000,Third party liability,141.5,119.8,391.9,-52.8,-438.9,2023 AR
2024,2001,GBP,1000,Third party liability,117923.0,147593.0,-82994.0,-53656.0,7261.0,2024 AR
2025,2001,GBP,1,Third party liability,250900000.0,211583000.0,-109345000.0,-85889000.0,436000.0,2025 AR
2015,2003,USD,1000,Third party liability,263863.0,265240.0,-120828.0,-82839.0,-49430.0,2016 AR
2016,2003,USD,1000,Third party liability,271985.0,271469.0,-114918.0,-92418.0,-39895.0,2016 AR
2017,2003,USD,1000,Third party liability,391383.0,342033.0,-164890.0,-127181.0,-70373.0,2018 AR
2018,2003,USD,1000,Third party liability,378750.0,361252.0,-240598.0,-140211.0,18386.0,2018 AR
2019,2003,GBP,1000,Third party liability,502523.0,509046.0,-286582.0,-181140.0,-47755.0,2020 AR
2020,2003,GBP,1000,Third party liability,265968.0,284755.0,-272132.0,-108059.0,67746.0,2020 AR
2021,2003,GBP,1000,Third party liability,139856.0,129912.0,-109440.0,-33813.0,-889.0,2021 AR
2022,2003,GBP,1000,Third party liability,179621.0,167182.0,-127237.0,-41304.0,-7394.0,2022 AR
2023,2003,GBP,1000,Third party liability,194207.0,174701.0,-150308.0,-36582.0,9865.0,2023 AR
2024,2003,GBP,1000,Third party liability,211784.0,206714.0,-214091.0,-45744.0,7200.0,2024 AR
2025,2003,GBP,1,Third party liability,201185000.0,194643000.0,-236237000.0,-62430000.0,33962000.0,2025 AR
2015,2007,GBP,1000000,Third party liability,162.1,149.2,-81.1,-46.6,-5.7,2016 AR
2016,2007,GBP,1000000,Third party liability,163.0,157.2,-101.6,-60.8,-9.1,2016 AR
2017,2007,GBP,1000,Third party liability,166839.0,169729.0,-93487.0,-55907.0,-9762.0,2018 AR
2018,2007,GBP,1000,Third party liability,130265.0,139286.0,-68791.0,-40819.0,-27114.0,2018 AR
2018,2008,GBP,1000,Third party liability,-133.0,-1016.0,7677.0,268.0,369.0,2018 AR
2021,2008,GBP,1000,Third party liability,-55.0,1693.0,-187.0,-7660.0,218.0,2021 AR
2022,2008,GBP,1000,Third party liability,62.0,1661.0,-10812.0,-6550.0,7439.0,2022 AR
2023,2008,GBP,1000,Third party liability,9216.0,7436.0,-7560.0,-4899.0,-6640.0,2023 AR
2024,2008,GBP,1000,Third party liability,-160.0,-34.0,13251.0,-5159.0,-1524.0,2024 AR
2025,2008,GBP,1,Third party liability,-124000.0,-193000.0,-12742000.0,-6728000.0,5977000.0,2025 AR
2015,2010,USD,1000,Third party liability,1474.0,1357.0,-1150.0,-671.0,-116.0,2016 AR
2016,2010,USD,1000,Third party liability,1425.0,1296.0,-389.0,-376.0,-61.0,2016 AR
2017,2010,USD,1000,Third party liability,1295.0,1322.0,-1240.0,-988.0,-64.0,2018 AR
2018,2010,USD,1000,Third party liability,1404.0,1296.0,-649.0,-845.0,-174.0,2018 AR
2019,2010,USD,1000,Third party liability,602.0,586.0,-682.0,11.0,-60.0,2020 AR
2020,2010,USD,1000,Third party liability,0.0,0.0,0.0,0.0,0.0,2020 AR
2015,2012,GBP,1000,Third party liability,62867.0,58682.0,-30703.0,-24374.0,-2874.0,2016 AR
2016,2012,GBP,1000,Third party liability,64358.0,71569.0,-43338.0,-26916.0,-4557.0,2016 AR
2017,2012,GBP,1000,Third party liability,75695.0,76937.0,-41222.0,-32260.0,-5968.0,2018 AR
2018,2012,GBP,1000,Third party liability,85446.0,84448.0,-47682.0,-30818.0,-986.0,2018 AR
2019,2012,GBP,1000,Third party liability,63335.0,66370.0,-30457.0,-23199.0,-6669.0,2020 AR
2020,2012,GBP,1000,Third party liability,70864.0,59193.0,-45161.0,-20536.0,1727.0,2020 AR
2021,2012,GBP,1000,Third party liability,91857.0,76525.0,-30244.0,-30290.0,-5345.0,2021 AR
2022,2012,GBP,1000,Third party liability,127186.0,109770.0,-61151.0,-36882.0,735.0,2022 AR
2023,2012,GBP,1000,Third party liability,148462.0,128512.0,-88925.0,-48678.0,-4783.0,2023 AR
2024,2012,GBP,1000,Third party liability,167938.0,157265.0,-94971.0,-55640.0,-10452.0,2024 AR
2025,2012,GBP,1,Third party liability,178459000.0,169851000.0,-119849000.0,-67772000.0,-22770000.0,2025 AR
2015,2014,GBP,1000,Third party liability,13550.0,5647.0,-4822.0,-1889.0,-211.0,2016 AR
2016,2014,GBP,1000,Third party liability,35521.0,25104.0,-19375.0,-9853.0,-448.0,2016 AR
2017,2014,GBP,1000,Third party liability,58455.0,51246.0,-33341.0,-19168.0,-1918.0,2018 AR
2015,2015,GBP,1000,Third party liability,40541.0,36303.0,-28111.0,-14695.0,-427.0,2016 AR
2016,2015,GBP,1000,Third party liability,60064.0,48053.0,-34213.0,-20142.0,-2142.0,2016 AR
2017,2015,GBP,1000,Third party liability,73323.0,65901.0,-44258.0,-27130.0,997.0,2018 AR
2018,2015,GBP,1000,Third party liability,76186.0,65259.0,-63128.0,-27856.0,6504.0,2018 AR
2019,2015,GBP,1000,Third party liability,41222.0,64859.0,-48665.0,-27307.0,315.0,2020 AR
2020,2015,GBP,1000,Third party liability,35275.0,36743.0,-22857.0,-14129.0,-5102.0,2020 AR
2021,2015,GBP,1000,Third party liability,38235.0,31834.0,-18743.0,-11195.0,-2026.0,2021 AR
2022,2015,GBP,1000,Third party liability,43207.0,41456.0,-25224.0,-12598.0,-3985.0,2022 AR
2023,2015,GBP,1000,Third party liability,33521.0,45877.0,-29870.0,-14502.0,-2429.0,2023 AR
2024,2015,GBP,1000,Third party liability,42502.0,32401.0,-49159.0,-11443.0,15603.0,2024 AR
2025,2015,GBP,1,Third party liability,50467000.0,42861000.0,-12872000.0,-17033000.0,-17166000.0,2025 AR
2024,2050,USD,1000,Third party liability,235.0,89.0,-52.0,-57.0,-1.0,2024 AR
2025,2050,USD,1,Third party liability,581000.0,533000.0,-290000.0,-204000.0,-91000.0,2025 AR
2015,2121,GBP,1000,Third party liability,2859.0,1481.0,-2057.0,-533.0,189.0,2016 AR
2016,2121,GBP,1000,Third party liability,12198.0,7495.0,-4827.0,-3235.0,-247.0,2016 AR
2017,2121,GBP,1000,Third party liability,53438.0,49790.0,-26978.0,-17167.0,-1054.0,2018 AR
2018,2121,GBP,1000,Third party liability,96186.0,71543.0,-43811.0,-26690.0,606.0,2018 AR
2019,2121,GBP,1000,Third party liability,102471.0,100300.0,-86132.0,-33802.0,13004.0,2020 AR
2020,2121,GBP,1000,Third party liability,168083.0,126991.0,-59339.0,-43820.0,-21203.0,2020 AR
2021,2121,GBP,1000,Third party liability,213146.0,196050.0,-108941.0,-69162.0,-18099.0,2021 AR
2022,2121,GBP,1000,Third party liability,243612.0,246336.0,-173602.0,-93647.0,7306.0,2022 AR
2023,2121,GBP,1000,Third party liability,231008.0,224593.0,-101460.0,-91780.0,-14086.0,2023 AR
2024,2121,GBP,1000,Third party liability,206793.0,208316.0,-109927.0,-89247.0,-14142.0,2024 AR
2025,2121,GBP,1,Third party liability,205916000.0,223639000.0,-87275000.0,-91934000.0,-26800000.0,2025 AR
2015,2232,GBP,1000,Third party liability,38222.0,34355.0,-21105.0,-11878.0,-4251.0,2016 AR
2016,2232,GBP,1000,Third party liability,50851.0,46739.0,-30954.0,-12169.0,-5580.0,2016 AR
2017,2232,GBP,1000,Third party liability,66060.0,61821.0,-77203.0,-12337.0,-424.0,2018 AR
2018,2232,GBP,1000,Third party liability,80190.0,68046.0,-45315.0,-11334.0,-14079.0,2018 AR
2019,2232,GBP,1000,Third party liability,85001.0,76828.0,-55730.0,-24063.0,280.0,2020 AR
2020,2232,GBP,1000,Third party liability,101053.0,87145.0,-59607.0,-23523.0,2145.0,2020 AR
2021,2232,GBP,1000,Third party liability,127707.0,111940.0,-63896.0,-31822.0,-7013.0,2021 AR
2022,2232,GBP,1000,Third party liability,170801.0,144265.0,-66852.0,-43723.0,-20317.0,2022 AR
2023,2232,GBP,1000,Third party liability,194831.0,189264.0,-108353.0,-62681.0,-2937.0,2023 AR
2024,2232,GBP,1000,Third party liability,221934.0,206363.0,-112509.0,-71156.0,-2451.0,2024 AR
2025,2232,GBP,1,Third party liability,250629000.0,233408000.0,-102820000.0,-84710000.0,-19262000.0,2025 AR
2020,2288,USD,1000,Third party liability,840.0,365.0,-40.0,-159.0,-330.0,2020 AR
2021,2288,USD,1000,Third party liability,8908.0,4100.0,-1341.0,-2997.0,-526.0,2021 AR
2022,2358,USD,1000,Third party liability,18857.0,6473.0,134601.0,-2618.0,-310.0,2022 AR
2023,2358,USD,1000,Third party liability,29683.0,19115.0,-9778.0,-6404.0,-1261.0,2023 AR
2024,2358,USD,1000,Third party liability,45983.0,32282.0,-18160.0,-11894.0,-1299.0,2024 AR
2025,2358,USD,1,Third party liability,55133000.0,37815000.0,-19795000.0,-15185000.0,-923000.0,2025 AR
2024,2427,GBP,1000,Third party liability,3697.0,1239.0,-687.0,-908.0,-79.0,2024 AR
2025,2427,GBP,1,Third party liability,7712000.0,5490000.0,-2573000.0,-2392000.0,-305000.0,2025 AR
2024,2454,USD,1000,Third party liability,520.0,192.0,-87.0,-107.0,8.0,2024 AR
2025,2454,USD,1,Third party liability,2341000.0,1498000.0,-1031000.0,-506000.0,-182000.0,2025 AR
2015,2468,GBP,1000,Third party liability,112272.0,107213.0,-94583.0,-47607.0,3453.0,2016 AR
2016,2468,GBP,1000,Third party liability,55282.0,77476.0,-109643.0,-28019.0,-5035.0,2016 AR
2017,2468,GBP,1000,Third party liability,70000.0,61172.0,4533.0,-27402.0,-9361.0,2018 AR
2018,2468,GBP,1000,Third party liability,85411.0,82142.0,-50654.0,-29677.0,-6186.0,2018 AR
2019,2468,GBP,1000,Third party liability,121178.0,120140.0,-75826.0,-43661.0,1205.0,2020 AR
2020,2468,GBP,1000,Third party liability,22053.0,61404.0,-91540.0,-31619.0,12216.0,2020 AR
2015,2488,GBP,1000,Third party liability,79342.0,78810.0,-44441.0,-24248.0,17022.0,2016 AR
2016,2488,GBP,1000,Third party liability,87955.0,87669.0,-55825.0,-30633.0,4034.0,2016 AR
2017,2488,GBP,1000,Third party liability,111636.0,103794.0,-63351.0,-34781.0,9068.0,2018 AR
2018,2488,GBP,1000,Third party liability,128672.0,129501.0,-73751.0,-43205.0,-11326.0,2018 AR
2019,2488,GBP,1000,Third party liability,125964.0,124967.0,-92637.0,-38081.0,-2780.0,2020 AR
2020,2488,GBP,1000,Third party liability,139396.0,125724.0,-101622.0,-31095.0,23031.0,2020 AR
2021,2488,GBP,1000,Third party liability,159902.0,148843.0,-105820.0,-45562.0,-8368.0,2021 AR
2022,2488,GBP,1000,Third party liability,184221.0,178757.0,-190922.0,-54805.0,52275.0,2022 AR
2023,2488,GBP,1000,Third party liability,178091.0,179309.0,-95505.0,-61619.0,-18611.0,2023 AR
2024,2488,GBP,1000,Third party liability,153180.0,153927.0,-93496.0,-52347.0,10771.0,2024 AR
2025,2488,GBP,1,Third party liability,167870000.0,163561000.0,-104060000.0,-59229000.0,2197000.0,2025 AR
2015,2525,GBP,1000,Third party liability,44308.0,42183.0,-13156.0,-15604.0,-4700.0,2016 AR
2016,2525,GBP,1000,Third party liability,49928.0,45599.0,-56909.0,-16674.0,28036.0,2016 AR
2017,2525,GBP,1000,Third party liability,53413.0,50190.0,-21959.0,-17158.0,-9936.0,2018 AR
2018,2525,GBP,1000,Third party liability,67873.0,59279.0,-32468.0,-18604.0,458.0,2018 AR
2019,2525,GBP,1000,Third party liability,73035.0,68063.0,-40764.0,-20964.0,6067.0,2020 AR
2020,2525,GBP,1000,Third party liability,81486.0,78878.0,-42569.0,-24819.0,-7012.0,2020 AR
2021,2525,GBP,1000,Third party liability,99190.0,86210.0,-43502.0,-26641.0,-5589.0,2021 AR
2022,2525,GBP,1000,Third party liability,106079.0,102076.0,-55361.0,-31424.0,-560.0,2022 AR
2023,2525,GBP,1000,Third party liability,116956.0,113254.0,-43924.0,-37803.0,-10419.0,2023 AR
2024,2525,GBP,1000,Third party liability,109807.0,116124.0,-56155.0,-37849.0,-3325.0,2024 AR
2025,2525,GBP,1,Third party liability,98729000.0,104787000.0,-81806000.0,-33240000.0,-1530000.0,2025 AR
2015,2526,GBP,1000,Third party liability,22772.0,29531.0,-73091.0,13381.0,-11322.0,2016 AR
2016,2526,GBP,1000,Third party liability,19242.0,18417.0,-47445.0,10299.0,-9399.0,2016 AR
2015,2623,USD,1000000,Third party liability,788.8,740.2,-447.4,-215.1,-46.5,2016 AR
2016,2623,USD,1000000,Third party liability,924.3,835.1,-443.5,-249.5,-69.2,2016 AR
2022,2623,USD,1000000,Third party liability,2186.6,2067.6,-1438.5,-496.5,-6.2,2022 AR
2023,2623,USD,1000000,Third party liability,2148.9,2099.6,-1098.2,-586.6,-273.0,2023 AR
2024,2623,USD,1000,Third party liability,1121827.0,1641635.0,-707389.0,-523298.0,-165629.0,2024 AR
2025,2623,USD,1,Third party liability,1026171000.0,1106316000.0,-702948000.0,-389461000.0,-39051000.0,2025 AR
2022,2689,USD,1000,Third party liability,2937.0,1592.0,-739.0,-667.0,0.0,2022 AR
2023,2689,USD,1000,Third party liability,-2556.0,-1516.0,814.0,171.0,7.0,2023 AR
2024,2689,USD,1000,Third party liability,4606.0,2594.0,-1003.0,-971.0,-57.0,2024 AR
2025,2689,USD,1,Third party liability,7802000.0,5725000.0,-1118000.0,-2437000.0,-105000.0,2025 AR
2016,2786,GBP,1000,Third party liability,24450.0,8567.0,-4980.0,-5857.0,-498.0,2016 AR
2017,2786,GBP,1000,Third party liability,58063.0,41306.0,-21126.0,-20501.0,205.0,2018 AR
2018,2786,GBP,1000,Third party liability,74089.0,63181.0,-25287.0,-29170.0,206.0,2018 AR
2019,2786,GBP,1000,Third party liability,107795.0,101871.0,-76055.0,-39738.0,2276.0,2020 AR
2020,2786,GBP,1000,Third party liability,128916.0,119844.0,-96615.0,-42482.0,-8962.0,2020 AR
2021,2786,GBP,1000,Third party liability,140765.0,141534.0,-78717.0,-47042.0,-15094.0,2021 AR
2022,2786,GBP,1000,Third party liability,119858.0,112808.0,-59193.0,-43634.0,-21112.0,2022 AR
2023,2786,GBP,1000,Third party liability,130904.0,128786.0,-71273.0,-49518.0,-6720.0,2023 AR
2024,2786,GBP,1000,Third party liability,128262.0,129081.0,-66935.0,-54637.0,-3743.0,2024 AR
2025,2786,GBP,1,Third party liability,151463000.0,142271000.0,-57245000.0,-45709000.0,-7968000.0,2025 AR
2015,2791,GBP,1000,Third party liability,4180.0,4235.0,1891.0,-2419.0,-74.0,2016 AR
2016,2791,GBP,1000,Third party liability,5169.0,5136.0,-252.0,-2622.0,88.0,2016 AR
2017,2791,GBP,1000,Third party liability,4026.0,3773.0,-411.0,-2013.0,-31.0,2018 AR
2018,2791,GBP,1000,Third party liability,5520.0,5454.0,-2448.0,-2107.0,-170.0,2018 AR
2019,2791,GBP,1000,Third party liability,5092.0,5302.0,-1314.0,-1533.0,-75.0,2020 AR
2020,2791,GBP,1000,Third party liability,6706.0,5949.0,-6208.0,-1191.0,-57.0,2020 AR
2021,2791,GBP,1000,Third party liability,18097.0,11419.0,-6530.0,-3209.0,-65.0,2021 AR
2022,2791,GBP,1000,Third party liability,30826.0,26173.0,-15198.0,-5382.0,-89.0,2022 AR
2023,2791,GBP,1000,Third party liability,45501.0,37789.0,-27077.0,-8302.0,-93.0,2023 AR
2024,2791,GBP,1000,Third party liability,62924.0,55722.0,-45759.0,-10890.0,-138.0,2024 AR
2025,2791,GBP,1,Third party liability,67887000.0,67123000.0,-74182000.0,-10124000.0,-105000.0,2025 AR
2025,2843,USD,1,Third party liability,505000.0,222000.0,-103000.0,-145000.0,-2000.0,2025 AR
2015,2987,USD,1000000,Third party liability,413.5,424.6,-329.4,-127.1,26.8,2016 AR
2016,2987,USD,1000000,Third party liability,407.7,406.7,-329.1,-121.5,-0.2,2016 AR
2017,2987,USD,1000000,Third party liability,446.4,434.0,-403.6,-118.4,48.4,2018 AR
2018,2987,USD,1000000,Third party liability,460.5,450.3,-288.3,-119.7,-10.5,2018 AR
2019,2987,USD,1000000,Third party liability,474.5,472.0,-259.0,-124.2,-89.3,2020 AR
2020,2987,USD,1000000,Third party liability,551.4,526.5,-380.7,-133.2,-37.1,2020 AR
2021,2987,USD,1000000,Third party liability,761.0,674.5,-450.5,-168.4,-44.5,2021 AR
2022,2987,USD,1000000,Third party liability,748.9,744.1,-535.9,-172.7,-42.8,2022 AR
2023,2987,USD,1000000,Third party liability,606.3,660.9,-460.5,-141.4,-44.6,2023 AR
2024,2987,USD,1000,Third party liability,598637.0,609861.0,-494896.0,-139482.0,-6817.0,2024 AR
2025,2987,USD,1,Third party liability,598460000.0,612899000.0,-534248000.0,-160858000.0,22896000.0,2025 AR
2017,2988,GBP,1000,Third party liability,8345.8,4199.2,-2727.7,-1765.2,-29.1,2018 AR
2018,2988,GBP,1000,Third party liability,14303.6,11540.1,-6759.3,-4342.8,-122.5,2018 AR
2019,2988,GBP,1000,Third party liability,21629.2,18533.9,-12670.5,-6356.5,83.3,2020 AR
2020,2988,GBP,1000,Third party liability,29013.2,25811.3,-16866.5,-8300.4,-796.8,2020 AR
2021,2988,GBP,1000000,Third party liability,42.2,38.4,-28.5,-11.3,-0.7,2021 AR
2022,2988,GBP,1000000,Third party liability,59.4,51.0,-31.6,-14.7,-3.1,2022 AR
2023,2988,GBP,1000000,Third party liability,46.0,48.8,-29.0,-12.9,-2.4,2023 AR
2024,2988,GBP,1000,Third party liability,64289.0,60214.0,-39103.0,-17245.0,-3737.0,2024 AR
2025,2988,GBP,1,Third party liability,64045000.0,62493000.0,-43272000.0,-18627000.0,-3454000.0,2025 AR
2015,2999,GBP,1000,Third party liability,294795.0,267375.0,-145123.0,-79569.0,-6449.0,2016 AR
2016,2999,GBP,1000,Third party liability,256293.0,234662.0,-166975.0,-75363.0,-2845.0,2016 AR
2017,2999,GBP,1000,Third party liability,281460.0,276365.0,-226899.0,-75865.0,17703.0,2018 AR
2018,2999,GBP,1000,Third party liability,308295.0,300140.0,-247783.0,-104970.0,71429.0,2018 AR
2019,2999,GBP,1000000,Third party liability,251.7,259.7,-261.7,-81.4,94.9,2020 AR
2020,2999,GBP,1000000,Third party liability,351.1,309.5,-255.0,-112.4,33.0,2020 AR
2021,2999,GBP,1000000,Third party liability,419.2,374.6,-249.2,-120.4,-3.0,2021 AR
2022,2999,GBP,1000000,Third party liability,545.2,459.7,-319.2,-140.2,56.3,2022 AR
2023,2999,GBP,1000000,Third party liability,485.2,499.2,-372.6,-151.4,-8.7,2023 AR
2024,2999,GBP,1000,Third party liability,600572.0,582869.0,-421589.0,-167188.0,16229.0,2024 AR
2025,2999,GBP,1,Third party liability,703414000.0,630780000.0,-498619000.0,-201759000.0,10071000.0,2025 AR
2015,3000,GBP,1000,Third party liability,96193.0,96494.0,-57206.0,-35278.0,8951.0,2016 AR
2016,3000,GBP,1000,Third party liability,107450.0,102423.0,-46302.0,-37862.0,-2339.0,2016 AR
2017,3000,GBP,1000,Third party liability,128081.0,117348.0,-61367.0,-44700.0,-643.0,2018 AR
2018,3000,GBP,1000,Third party liability,137213.0,133223.0,-84626.0,-51935.0,3702.0,2018 AR
2019,3000,GBP,1000,Third party liability,161709.0,151725.0,-82576.0,-59331.0,2351.0,2020 AR
2020,3000,GBP,1000,Third party liability,167251.0,156392.0,-49903.0,-60227.0,-14333.0,2020 AR
2021,3000,GBP,1000,Third party liability,214118.0,204828.0,-121541.0,-76131.0,9924.0,2021 AR
2022,3000,GBP,1000,Third party liability,277369.0,258679.0,-186474.0,-75955.0,11262.0,2022 AR
2023,3000,GBP,1000,Third party liability,232058.0,231685.0,-108257.0,-78987.0,-29731.0,2023 AR
2024,3000,GBP,1000,Third party liability,316592.0,300787.0,-117149.0,-109589.0,-9567.0,2024 AR
2025,3000,GBP,1,Third party liability,403180000.0,365108000.0,-108342000.0,-125660000.0,-80771000.0,2025 AR
2019,3010,USD,1000,Third party liability,17902.0,14551.0,-6184.0,-2993.0,-2562.0,2020 AR
2020,3010,USD,1000,Third party liability,0.0,0.0,0.0,0.0,0.0,2020 AR
2024,3123,USD,1000,Third party liability,532.0,43.0,-15.0,-24.0,-7.0,2024 AR
2025,3123,USD,1,Third party liability,21457000.0,12053000.0,-7662000.0,-4291000.0,-584000.0,2025 AR
2023,318,GBP,1000,Third party liability,8308.0,3172.0,-2058.0,-1510.0,-211.0,2023 AR
2024,318,GBP,1000,Third party liability,11617.0,7744.0,-6368.0,-3455.0,-435.0,2024 AR
2025,318,GBP,1,Third party liability,15061000.0,17416000.0,-10475000.0,-8440000.0,446000.0,2025 AR
2015,33,GBP,1000,Third party liability,80530.0,70772.0,-34724.0,-24350.0,-5364.0,2016 AR
2016,33,GBP,1000,Third party liability,127601.0,103189.0,-84938.0,-33773.0,8004.0,2016 AR
2017,33,USD,1000,Third party liability,184564.0,151967.0,-97710.0,-49439.0,-518.0,2018 AR
2018,33,USD,1000,Third party liability,233510.0,206676.0,-171915.0,-51972.0,15173.0,2018 AR
2019,33,USD,1000,Third party liability,295900.0,272079.0,-246927.0,-60110.0,8787.0,2020 AR
2020,33,USD,1000,Third party liability,337191.0,308148.0,-184654.0,-53455.0,-54945.0,2020 AR
2021,33,USD,1000,Third party liability,326509.0,338402.0,-245722.0,-47844.0,-20929.0,2021 AR
2022,33,USD,1000,Third party liability,348793.0,333428.0,-240230.0,-74460.0,-5504.0,2022 AR
2023,33,USD,1000,Third party liability,317781.0,329444.0,-198891.0,-65581.0,-26286.0,2023 AR
2024,33,USD,1000,Third party liability,288056.0,283708.0,-290690.0,-54742.0,69282.0,2024 AR
2025,33,USD,1,Third party liability,312414000.0,278934000.0,-149096000.0,-42642000.0,-56224000.0,2025 AR
2015,3334,GBP,1000,Third party liability,13972.0,14995.0,-11948.0,-7001.0,-804.0,2016 AR
2016,3334,GBP,1000,Third party liability,13547.0,10089.0,-26439.0,-5064.0,8231.0,2016 AR
2017,3334,GBP,1000,Third party liability,35343.0,24525.0,-23185.0,-10633.0,-576.0,2018 AR
2022,3456,USD,1000,Third party liability,21.0,15.0,-10.0,-5.0,-8.0,2022 AR
2023,3456,USD,1000,Third party liability,1001.0,867.0,-1114.0,-70.0,-228.0,2023 AR
