year,syndicate,managing_agent,syndicate_cob,harmonised_lob,aggregate_lob,gross_written_premium,gross_earned_premium,gross_incurred,operating_expenses,gross_uw_result,net_uw_result,unit,currency
2019,4711,Aspen,Pecuniary loss,Pecuniary loss,MAT,11938.0,13074.0,-8152.0,-4115.0,807.0,-269.0,1000,GBP
2019,5151,RiverStone,Pecuniary loss,Pecuniary loss,MAT,5985.0,11015.0,3433.0,-1948.0,12500.0,3478.0,1000,GBP
2019,5678,R&Q,Pecuniary loss,Pecuniary loss,MAT,10259.0,7683.0,-4780.0,-2907.0,-4.0,1171.0,1000,GBP
2019,5886,Blenheim,Pecuniary loss,Pecuniary loss,MAT,7288.0,6819.0,-702.0,-2104.0,4013.0,1854.0,1000,GBP
2019,1176,Chaucer,Reinsurance acceptances,Reinsurance,Reinsurance,16989.0,17541.0,1353.0,-5386.0,13508.0,13442.0,1000,GBP
2019,1200,Westfield,Reinsurance acceptances,Reinsurance,Reinsurance,149400.0,141000.0,-123600.0,-46600.0,-29200.0,-30600.0,1000,GBP
2019,1218,Newline,Reinsurance acceptances,Reinsurance,Reinsurance,19307.0,19775.0,-15005.0,-6720.0,-1950.0,-139.0,1000,GBP
2019,1221,Hartford,Reinsurance acceptances,Reinsurance,Reinsurance,28071.0,28746.0,-32140.0,-5866.0,-9260.0,-10464.0,1000,GBP
2019,1225,AEGIS,Reinsurance acceptances,Reinsurance,Reinsurance,159600.0,136300.0,-81400.0,-45700.0,9200.0,-99.9999999999979,1000,GBP
2019,1301,Enstar,Reinsurance acceptances,Reinsurance,Reinsurance,75192.0,77352.0,-48871.0,-25996.0,2485.0,-5675.0,1000,GBP
2019,1414,Ascot,Reinsurance acceptances,Reinsurance,Reinsurance,240786.0,234428.0,-65996.0,-56208.0,112224.0,-12017.0,1000,GBP
2019,1458,RenaissanceRe,Reinsurance acceptances,Reinsurance,Reinsurance,264996.745,277950.671,-155225.686,-58494.939,64230.046,-6380.852,1000,GBP
2019,1492,Probitas,Reinsurance acceptances,Reinsurance,Reinsurance,43188.0,39860.0,-16041.0,-11023.0,12796.0,13810.0,1000,GBP
2019,1729,Dale,Reinsurance acceptances,Reinsurance,Reinsurance,27174.0,25150.0,-20353.0,-8841.0,-4044.0,-2120.0,1000,GBP
2019,1856,IQUW,Reinsurance acceptances,Reinsurance,Reinsurance,67126.0,72427.0,-60876.0,-17465.0,-5914.0,-2141.0,1000,GBP
2019,1861,Canopius,Reinsurance acceptances,Reinsurance,Reinsurance,125194.0,83347.0,-47739.0,-31901.0,3707.0,-7873.0,1000,GBP
2019,1880,Tokio Marine Kiln,Reinsurance acceptances,Reinsurance,Reinsurance,84431.0,85031.0,-99197.0,-22990.0,-37156.0,-43269.0,1000,GBP
2019,1892,Asta (MPS),Reinsurance acceptances,Reinsurance,Reinsurance,8225.0,8261.0,-6610.0,-1551.0,100.0,100.0,1000,GBP
2019,1910,Ariel Re,Reinsurance acceptances,Reinsurance,Reinsurance,285200.0,293100.0,-235800.0,-20000.0,37300.0,1600.00000000001,1000,GBP
2019,1945,Sirius,Reinsurance acceptances,Reinsurance,Reinsurance,60820.0,50865.0,-42255.0,-17044.0,-8434.0,-7682.0,1000,GBP
2019,1947,Hamilton (GIC),Reinsurance acceptances,Reinsurance,Reinsurance,49289.0,43357.0,-30800.0,-8713.0,3844.0,-1606.0,1000,GBP
2019,1955,Arch,Reinsurance acceptances,Reinsurance,Reinsurance,198100.0,180600.0,-145600.0,-36400.0,-1400.0,-1700.0,1000,GBP
2019,1975,Coverys,Reinsurance acceptances,Reinsurance,Reinsurance,15776.0,20002.0,-16373.0,-7647.0,-4018.0,-4601.0,1000,GBP
2019,2001,MS Amlin,Reinsurance acceptances,Reinsurance,Reinsurance,820400.0,887200.0,-414800.0,-215000.0,257400.0,57000.0,1000,GBP
2019,2003,AXA XL,Reinsurance acceptances,Reinsurance,Reinsurance,461310.0,522583.0,-445837.0,-128643.0,-51897.0,-65547.0,1000,GBP
2019,2012,Arch,Reinsurance acceptances,Reinsurance,Reinsurance,39926.0,28817.0,-16209.0,-9828.0,2780.0,2476.0,1000,GBP
2019,2015,SCOR,Reinsurance acceptances,Reinsurance,Reinsurance,54228.0,44774.0,-26070.0,-16552.0,2152.0,-5210.0,1000,GBP
2019,2088,Chaucer,Reinsurance acceptances,Reinsurance,Reinsurance,68871.0,125093.0,-101650.0,-39491.0,-16048.0,-12683.0,1000,GBP
2019,2121,Argenta,Reinsurance acceptances,Reinsurance,Reinsurance,79509.0,80755.0,-55779.0,-24024.0,952.0,16104.0,1000,GBP
2019,218,IQUW,Reinsurance acceptances,Reinsurance,Reinsurance,0.0,0.0,-216.0,-4.0,-220.0,129.0,1000,GBP
2019,2232,Allied World,Reinsurance acceptances,Reinsurance,Reinsurance,95292.0,99510.0,-96888.0,-31989.0,-29367.0,-16884.0,1000,GBP
2019,2468,RiverStone,Reinsurance acceptances,Reinsurance,Reinsurance,95756.0,108787.0,-47805.0,-32640.0,28342.0,-13168.0,1000,GBP
2019,2488,Chubb,Reinsurance acceptances,Reinsurance,Reinsurance,119534.0,114501.0,-65579.0,-18428.0,30494.0,3842.0,1000,GBP
2019,2525,Asta (Ive),Reinsurance acceptances,Reinsurance,Reinsurance,8584.0,5701.0,-14124.0,-2518.0,-10941.0,-6355.0,1000,GBP
2019,2786,Asta (Everest),Reinsurance acceptances,Reinsurance,Reinsurance,19521.0,15920.0,-24737.0,-5304.0,-14121.0,-6582.0,1000,GBP
2019,2791,MAP,Reinsurance acceptances,Reinsurance,Reinsurance,129112.0,122927.0,-38459.0,-32122.0,52346.0,25678.0,1000,GBP
2019,2988,Brit,Reinsurance acceptances,Reinsurance,Reinsurance,40871.6,39866.5,-26988.9,-12106.9,770.699999999999,-3216.7,1000,GBP
2019,2999,QBE,Reinsurance acceptances,Reinsurance,Reinsurance,477500.0,471300.0,-298400.0,-113200.0,59700.0,4000.00000000003,1000,GBP
2019,3000,Markel,Reinsurance acceptances,Reinsurance,Reinsurance,135260.0,133207.0,-80274.0,-49626.0,3307.0,-20658.0,1000,GBP
2019,318,Cincinnati Global,Reinsurance acceptances,Reinsurance,Reinsurance,44254.0,47190.0,-21873.0,-11778.0,13539.0,9912.0,1000,GBP
2019,3268,Asta,Reinsurance acceptances,Reinsurance,Reinsurance,46182.0,44069.0,-31048.0,-12844.0,177.0,-945.0,1000,GBP
2019,382,Hardy,Reinsurance acceptances,Reinsurance,Reinsurance,145872.0,153960.0,-94127.0,-48635.0,11198.0,125.0,1000,GBP
2019,386,QBE,Reinsurance acceptances,Reinsurance,Reinsurance,103300.0,108600.0,-107700.0,-31100.0,-30200.0,-19500.0,1000,GBP
2019,4000,Hamilton,Reinsurance acceptances,Reinsurance,Reinsurance,72372.0,68656.0,-51728.0,-18882.0,-1954.0,-7637.0,1000,GBP
2019,4141,HCC,Reinsurance acceptances,Reinsurance,Reinsurance,28864.0,33785.0,-34494.0,-8617.0,-9326.0,3175.0,1000,GBP
2019,435,Faraday,Reinsurance acceptances,Reinsurance,Reinsurance,241307.0,235356.0,-190970.0,-48166.0,-3780.0,-19371.0,1000,GBP
2019,4444,Canopius,Reinsurance acceptances,Reinsurance,Reinsurance,454618.0,378367.0,-218421.0,-109985.0,49961.0,-1979.0,1000,GBP
2019,457,Munich Re,Reinsurance acceptances,Reinsurance,Reinsurance,185983.0,171462.0,-71177.0,-62463.0,37822.0,18005.0,1000,GBP
2019,4711,Aspen,Reinsurance acceptances,Reinsurance,Reinsurance,158725.0,145049.0,-109218.0,-54712.0,-18881.0,-14.0,1000,GBP
2019,5000,Travelers,Reinsurance acceptances,Reinsurance,Reinsurance,114091.0,96657.0,-84929.0,-21983.0,-10255.0,-14562.0,1000,GBP
2019,510,Tokio Marine Kiln,Reinsurance acceptances,Reinsurance,Reinsurance,254593.0,205410.0,-80683.0,-58362.0,66365.0,14817.0,1000,GBP
2019,5151,RiverStone,Reinsurance acceptances,Reinsurance,Reinsurance,86636.0,87591.0,-87379.0,-14074.0,-13862.0,712.0,1000,GBP
2019,5678,R&Q,Reinsurance acceptances,Reinsurance,Reinsurance,69615.0,66720.0,-49643.0,-24178.0,-7101.0,-12002.0,1000,GBP
2019,5886,Blenheim,Reinsurance acceptances,Reinsurance,Reinsurance,132008.0,124445.0,-96056.0,-27321.0,1068.0,-9834.0,1000,GBP
2019,609,Atrium,Reinsurance acceptances,Reinsurance,Reinsurance,43944.0,44425.0,-50236.0,-10040.0,-15851.0,-9565.0,1000,GBP
2019,727,S.A. Meacock,Reinsurance acceptances,Reinsurance,Reinsurance,17427.0,18482.0,-11837.0,-4447.0,2198.0,1706.0,1000,GBP
2019,1176,Chaucer,Third party liability,Third party liability,Casualty,2697.0,2787.0,138.0,-647.0,2278.0,2242.0,1000,GBP
2019,1200,Westfield,Third party liability,Third party liability,Casualty,148300.0,167200.0,-127200.0,-45900.0,-5900.00000000001,-11500.0,1000,GBP
2019,1218,Newline,Third party liability,Third party liability,Casualty,135704.0,126682.0,-105498.0,-45832.0,-24648.0,8818.0,1000,GBP
2019,1221,Hartford,Third party liability,Third party liability,Casualty,163779.0,155448.0,-184433.0,-49908.0,-78893.0,-54730.0,1000,GBP
2019,1225,AEGIS,Third party liability,Third party liability,Casualty,156200.0,157000.0,-95600.0,-44700.0,16700.0,6400.0,1000,GBP
2019,1301,Enstar,Third party liability,Third party liability,Casualty,12937.0,15892.0,-37837.0,-2854.0,-24799.0,-16328.0,1000,GBP
2019,1414,Ascot,Third party liability,Third party liability,Casualty,62307.0,54535.0,-36056.0,-18067.0,412.0,-4363.0,1000,GBP
2019,1458,RenaissanceRe,Third party liability,Third party liability,Casualty,243995.17,214633.041,-180997.598,-73041.071,-39405.628,-28564.333,1000,GBP
2019,1492,Probitas,Third party liability,Third party liability,Casualty,51997.0,59285.0,-41386.0,-19259.0,-1360.0,276.0,1000,GBP
2019,1729,Dale,Third party liability,Third party liability,Casualty,36758.0,31636.0,-13975.0,-10106.0,7555.0,5389.0,1000,GBP
2019,1856,IQUW,Third party liability,Third party liability,Casualty,7631.0,6361.0,-5886.0,-1519.0,-1044.0,-312.0,1000,GBP
2019,1861,Canopius,Third party liability,Third party liability,Casualty,213232.0,199295.0,-116777.0,-68268.0,14250.0,1777.0,1000,GBP
2019,1880,Tokio Marine Kiln,Third party liability,Third party liability,Casualty,31217.0,29196.0,-7780.0,-10926.0,10490.0,6366.0,1000,GBP
2019,1955,Arch,Third party liability,Third party liability,Casualty,89800.0,110700.0,-90900.0,-33300.0,-13500.0,-1000.0,1000,GBP
2019,1975,Coverys,Third party liability,Third party liability,Casualty,22881.0,16949.0,-13077.0,-7831.0,-3959.0,-4727.0,1000,GBP
2019,1991,Coverys,Third party liability,Third party liability,Casualty,104289.0,93640.0,-57915.0,-35370.0,355.0,-4969.0,1000,GBP
2019,2001,MS Amlin,Third party liability,Third party liability,Casualty,312600.0,362100.0,-230700.0,-122800.0,8600.00000000004,-20800.0,1000,GBP
2019,2003,AXA XL,Third party liability,Third party liability,Casualty,502523.0,509046.0,-286582.0,-181140.0,41324.0,-6431.0,1000,GBP
2019,2012,Arch,Third party liability,Third party liability,Casualty,63335.0,66370.0,-30457.0,-23199.0,12714.0,6045.0,1000,GBP
2019,2015,SCOR,Third party liability,Third party liability,Casualty,41222.0,64859.0,-48665.0,-27307.0,-11113.0,-10798.0,1000,GBP
2019,2121,Argenta,Third party liability,Third party liability,Casualty,102471.0,100300.0,-86132.0,-33802.0,-19634.0,-6630.0,1000,GBP
2019,2232,Allied World,Third party liability,Third party liability,Casualty,85001.0,76828.0,-55730.0,-24063.0,-2965.0,-2685.0,1000,GBP
2019,2468,RiverStone,Third party liability,Third party liability,Casualty,121178.0,120140.0,-75826.0,-43661.0,653.0,1858.0,1000,GBP
2019,2488,Chubb,Third party liability,Third party liability,Casualty,125964.0,124967.0,-92637.0,-38081.0,-5751.0,-8531.0,1000,GBP
2019,2525,Asta (Ive),Third party liability,Third party liability,Casualty,73035.0,68063.0,-40764.0,-20964.0,6335.0,12402.0,1000,GBP
2019,2786,Asta (Everest),Third party liability,Third party liability,Casualty,107795.0,101871.0,-76055.0,-39738.0,-13922.0,-11646.0,1000,GBP
2019,2791,MAP,Third party liability,Third party liability,Casualty,5092.0,5302.0,-1314.0,-1533.0,2455.0,2380.0,1000,GBP
2019,2988,Brit,Third party liability,Third party liability,Casualty,21629.2,18533.9,-12670.5,-6356.5,-493.099999999999,-409.799999999999,1000,GBP
2019,2999,QBE,Third party liability,Third party liability,Casualty,251700.0,259700.0,-261700.0,-81400.0,-83400.0,11500.0,1000,GBP
2019,3000,Markel,Third party liability,Third party liability,Casualty,161709.0,151725.0,-82576.0,-59331.0,9818.0,12169.0,1000,GBP
2019,382,Hardy,Third party liability,Third party liability,Casualty,58683.0,62491.0,-33868.0,-21890.0,6733.0,4548.0,1000,GBP
2019,386,QBE,Third party liability,Third party liability,Casualty,243100.0,251000.0,-232800.0,-74400.0,-56200.0,6199.99999999998,1000,GBP
2019,4000,Hamilton,Third party liability,Third party liability,Casualty,96274.0,135648.0,-71777.0,-40869.0,23002.0,16746.0,1000,GBP
2019,4141,HCC,Third party liability,Third party liability,Casualty,34786.0,32420.0,-20119.0,-11681.0,620.0,-4364.0,1000,GBP
2019,435,Faraday,Third party liability,Third party liability,Casualty,50837.0,49016.0,-27618.0,-20595.0,803.0,622.0,1000,GBP
2019,4444,Canopius,Third party liability,Third party liability,Casualty,218157.0,105105.0,-71793.0,-65681.0,-32369.0,-40995.0,1000,GBP
2019,457,Munich Re,Third party liability,Third party liability,Casualty,17288.0,21221.0,-16708.0,-8522.0,-4009.0,-7248.0,1000,GBP
2019,4711,Aspen,Third party liability,Third party liability,Casualty,130980.0,118175.0,-84152.0,-45149.0,-11126.0,-28745.0,1000,GBP
2019,5000,Travelers,Third party liability,Third party liability,Casualty,30185.0,22791.0,-49112.0,-9790.0,-36111.0,-32447.0,1000,GBP
2019,510,Tokio Marine Kiln,Third party liability,Third party liability,Casualty,292407.0,305881.0,-181613.0,-130492.0,-6224.0,-1858.0,1000,GBP
2019,5151,RiverStone,Third party liability,Third party liability,Casualty,127646.0,131467.0,-93078.0,-25423.0,12966.0,-9139.0,1000,GBP
2019,5678,R&Q,Third party liability,Third party liability,Casualty,79581.0,71351.0,-38502.0,-28737.0,4112.0,-2504.0,1000,GBP
2019,5886,Blenheim,Third party liability,Third party liability,Casualty,315.0,305.0,-79.0,-114.0,112.0,75.0,1000,GBP
2019,609,Atrium,Third party liability,Third party liability,Casualty,171912.0,166538.0,-63521.0,-66772.0,36245.0,24354.0,1000,GBP
2019,727,S.A. Meacock,Third party liability,Third party liability,Casualty,16843.0,17618.0,-3588.0,-5123.0,8907.0,8902.0,1000,GBP
2019,1200,Westfield,Transport,MAT,MAT,-300.0,-300.0,0.0,100.0,-200.0,-200.0,1000,GBP
2019,1221,Hartford,Transport,MAT,MAT,39616.0,40669.0,-29206.0,-15935.0,-4472.0,-7841.0,1000,GBP
2019,2015,SCOR,Transport,MAT,MAT,2296.0,3836.0,-2818.0,-1568.0,-550.0,-447.0,1000,GBP
2019,2786,Asta (Everest),Transport,MAT,MAT,102.0,109.0,-295.0,-43.0,-229.0,-229.0,1000,GBP
2019,5151,RiverStone,Transport,MAT,MAT,6485.0,6338.0,-4193.0,-1113.0,1032.0,-323.0,1000,GBP
2019,5678,R&Q,Transport,MAT,MAT,49.0,40.0,10.0,-18.0,32.0,-23.0,1000,GBP
2019,5886,Blenheim,Transport,MAT,MAT,390.0,132.0,-38.0,-57.0,37.0,-33.0,1000,GBP
2019,1084,Chaucer,Accident and health,Accident and health,Casualty,9843.75,15625.0,-8750.0,-4375.0,2500.0,390.625000000001,1000,GBP
2019,1183,Talbot,Accident and health,Accident and health,Casualty,4296.875,4062.5,-1171.875,-2343.75,546.875,468.75,1000,GBP
2019,1686,AXIS,Accident and health,Accident and health,Casualty,11771.875,6682.03125,-2920.3125,-4069.53125,-307.8125,-365.625,1000,GBP
2019,1919,Starr,Accident and health,Accident and health,Casualty,2589.0625,10026.5625,-7159.375,-1203.90625,1663.28125,-668.75,1000,GBP
2019,1967,W R Berkley,Accident and health,Accident and health,Casualty,1540.625,3329.6875,-3884.375,-642.1875,-1196.875,-1330.46875,1000,GBP
2019,2987,Brit,Accident and health,Accident and health,Casualty,30234.375,30546.875,-16093.75,-10390.625,4062.5,1093.75,1000,GBP
2019,3010,Lancashire,Accident and health,Accident and health,Casualty,0.0,0.0,0.0,0.0,0.0,0.0,1000,GBP
2019,33,Hiscox,Accident and health,Accident and health,Casualty,34970.3125,38278.90625,-24087.5,-15921.875,-1730.46875,-4442.96875,1000,GBP
2019,4472,Liberty,Accident and health,Accident and health,Casualty,9453.125,10234.375,-7187.5,-3125.0,-78.1249999999997,-1093.75,1000,GBP
2019,1183,Talbot,Aviation,MAT,MAT,12343.75,22109.375,-13046.875,-5625.0,3437.5,-234.374999999999,1000,GBP
2019,1686,AXIS,Aviation,MAT,MAT,-3517.96875,5665.625,-34553.90625,-848.4375,-29736.71875,-4476.5625,1000,GBP
2019,1967,W R Berkley,Aviation,MAT,MAT,-544.53125,1762.5,-4410.15625,-1055.46875,-3703.125,-3657.03125,1000,GBP
2019,2010,Lancashire,Credit and suretyship,Pecuniary loss,Casualty,68.75,67.1875,2.34375,-206.25,-136.71875,-143.75,1000,GBP
2019,3010,Lancashire,Credit and suretyship,Pecuniary loss,Casualty,72.65625,59.375,-0.78125,-10.15625,48.4375,38.28125,1000,GBP
2019,33,Hiscox,Credit and suretyship,Pecuniary loss,Casualty,98317.1875,86729.6875,-53565.625,-30634.375,2529.6875,5513.28125,1000,GBP
2019,3624,Hiscox,Credit and suretyship,Pecuniary loss,Casualty,3324.21875,28839.84375,-23007.03125,-5061.71875,771.09375,-3378.90625,1000,GBP
2019,2623,Beazley,Cyber,Pecuniary loss,Casualty,433359.375,401328.125,-244609.375,-108750.0,47968.75,29453.125,1000,GBP
2019,623,Beazley,Cyber,Pecuniary loss,Casualty,95156.25,88125.0,-54375.0,-24375.0,9375.0,5468.75,1000,GBP
2019,1084,Chaucer,Energy,Energy,Energy,64609.375,68437.5,-45859.375,-24765.625,-2187.50000000001,-4218.75000000001,1000,GBP
2019,1183,Talbot,Energy marine,Energy,Energy,29296.875,29140.625,-12500.0,-8593.75,8046.875,8281.25,1000,GBP
2019,1686,AXIS,Energy marine,Energy,Energy,13758.59375,13648.4375,-1721.875,-4056.25,7870.3125,2849.21875,1000,GBP
2019,1967,W R Berkley,Energy marine,Energy,Energy,0.0,0.0,-6.25,0.0,-6.25,-10.9375,1000,GBP
2019,1183,Talbot,Energy non marine,Energy,Energy,32187.5,30156.25,-58750.0,-3750.0,-32343.75,-18359.375,1000,GBP
2019,1686,AXIS,Energy non marine,Energy,Energy,4665.625,6833.59375,-10307.8125,-1260.9375,-4735.15625,-1525.78125,1000,GBP
2019,1967,W R Berkley,Energy non marine,Energy,Energy,1367.1875,1163.28125,279.6875,-206.25,1236.71875,1171.09375,1000,GBP
2019,1084,Chaucer,Fire and other damage to property,Property,Property,82343.75,81484.375,-19140.625,-24218.75,38125.0,23671.875,1000,GBP
2019,1183,Talbot,Fire and other damage to property,Property,Property,148671.875,151328.125,-72812.5,-56328.125,22187.5,6718.74999999999,1000,GBP
2019,1274,Antares,Fire and other damage to property,Property,Property,41746.875,47408.59375,-41685.15625,-14060.15625,-8336.71875,-6819.53125,1000,GBP
2019,1686,AXIS,Fire and other damage to property,Property,Property,281963.28125,215978.125,-117491.40625,-79627.34375,18859.375,-7594.53125,1000,GBP
2019,1919,Starr,Fire and other damage to property,Property,Property,92236.71875,77005.46875,-58426.5625,832.03125,19410.9375,705.46875,1000,GBP
2019,1967,W R Berkley,Fire and other damage to property,Property,Property,107221.09375,83372.65625,-37253.125,-27383.59375,18735.9375,13900.0,1000,GBP
2019,1969,Apollo,Fire and other damage to property,Property,Property,82286.71875,80636.71875,-41576.5625,-21767.1875,17292.96875,11870.3125,1000,GBP
2019,2010,Lancashire,Fire and other damage to property,Property,Property,77492.96875,75502.34375,-42729.6875,-18751.5625,14021.09375,6265.625,1000,GBP
2019,2623,Beazley,Fire and other damage to property,Property,Property,334296.875,328359.375,-176093.75,-110625.0,41640.625,8359.375,1000,GBP
2019,2987,Brit,Fire and other damage to property,Property,Property,404921.875,382187.5,-206640.625,-123984.375,51562.5,2109.375,1000,GBP
2019,3010,Lancashire,Fire and other damage to property,Property,Property,0.0,0.0,0.0,0.0,0.0,0.0,1000,GBP
2019,33,Hiscox,Fire and other damage to property,Property,Property,644542.1875,622925.0,-425450.0,-132039.0625,65435.9375,1431.25,1000,GBP
2019,3624,Hiscox,Fire and other damage to property,Property,Property,2822.65625,12240.625,3528.125,-2997.65625,12771.09375,6008.59375,1000,GBP
2019,4242,Asta (Beat),Fire and other damage to property,Property,Property,144164.0625,147964.84375,-79775.78125,-41273.4375,26915.625,-18640.625,1000,GBP
2019,4472,Liberty,Fire and other damage to property,Property,Property,214843.75,220703.125,-146250.0,-71328.125,3125.00000000001,5156.25000000001,1000,GBP
2019,623,Beazley,Fire and other damage to property,Property,Property,73359.375,72109.375,-38515.625,-24453.125,9140.625,1640.625,1000,GBP
2019,1084,Chaucer,MAT,MAT,MAT,65468.75,70859.375,-39296.875,-31640.625,-78.1249999999956,-7421.875,1000,GBP
2019,1274,Antares,MAT,MAT,MAT,165122.65625,171911.71875,-116875.0,-53898.4375,1138.28125,-7461.71875,1000,GBP
2019,1919,Starr,MAT,MAT,MAT,48184.375,48892.1875,-42215.625,-3874.21875,2802.34375,-2658.59375,1000,GBP
2019,1969,Apollo,MAT,MAT,MAT,27884.375,30347.65625,-24410.9375,-8192.1875,-2255.46875,-1150.78125,1000,GBP
2019,2010,Lancashire,MAT,MAT,MAT,4972.65625,4844.53125,-3226.5625,1238.28125,2856.25,2358.59375,1000,GBP
2019,2623,Beazley,MAT,MAT,MAT,232343.75,234921.875,-141953.125,-80000.0,12968.75,-7500.0,1000,GBP
2019,2987,Brit,MAT,MAT,MAT,100234.375,123828.125,-84140.625,-35312.5,4375.0,3125.0,1000,GBP
2019,3010,Lancashire,MAT,MAT,MAT,43314.84375,35204.6875,-16019.53125,-12553.90625,6631.25,432.8125,1000,GBP
2019,33,Hiscox,MAT,MAT,MAT,168192.96875,158591.40625,-84485.9375,-47210.9375,26894.53125,16837.5,1000,GBP
2019,3624,Hiscox,MAT,MAT,MAT,-1213.28125,8867.96875,-12721.875,-2160.9375,-6014.84375,-4217.1875,1000,GBP
2019,4472,Liberty,MAT,MAT,MAT,100156.25,107656.25,-80546.875,-35234.375,-8124.99999999999,-468.749999999987,1000,GBP
2019,623,Beazley,MAT,MAT,MAT,51015.625,51562.5,-31171.875,-17812.5,2578.125,-1796.875,1000,GBP
2019,2357,Nephila,MGA Insurance,Property,Property,124200.0,148464.0625,-82006.25,-21767.96875,44689.84375,1075.78125,1000,GBP
2019,1183,Talbot,Marine,MAT,MAT,37734.375,38984.375,-33437.5,-16953.125,-11406.25,-12265.625,1000,GBP
2019,1686,AXIS,Marine,MAT,MAT,46342.96875,32800.78125,-25572.65625,-13188.28125,-5960.15625,-7175.0,1000,GBP
2019,1967,W R Berkley,Marine,MAT,MAT,-46.875,-39.0625,-1205.46875,0.78125,-1243.75,-1283.59375,1000,GBP
2019,1084,Chaucer,Miscellaneous,Pecuniary loss,MAT,38046.875,47343.75,-21562.5,-18906.25,6875.0,-3984.375,1000,GBP
2019,1919,Starr,Miscellaneous,Pecuniary loss,MAT,9175.78125,9164.0625,17.1875,-977.34375,8203.90625,2269.53125,1000,GBP
2019,2987,Brit,Miscellaneous,Pecuniary loss,MAT,91718.75,97656.25,-47343.75,-35781.25,14531.25,4921.87500000001,1000,GBP
2019,4472,Liberty,Miscellaneous,Pecuniary loss,MAT,107421.875,95000.0,-45078.125,-30312.5,19609.375,7343.75,1000,GBP
2019,1274,Antares,Motor,Motor,Motor,5860.9375,2227.34375,9041.40625,-545.3125,10723.4375,638.28125,1000,GBP
2019,1969,Apollo,Motor,Motor,Motor,29157.03125,11603.125,-6856.25,-3132.03125,1614.84375,470.3125,1000,GBP
2019,1084,Chaucer,Motor (other classes),Motor,Motor,390.625,1562.5,390.625,546.875,2500.0,1484.375,1000,GBP
2019,1183,Talbot,Motor (other classes),Motor,Motor,8359.375,8359.375,-4531.25,-3671.875,156.249999999999,-390.625,1000,GBP
2019,1967,W R Berkley,Motor (other classes),Motor,Motor,4908.59375,3799.21875,-1778.125,-1644.53125,376.5625,203.90625,1000,GBP
2019,2010,Lancashire,Motor (other classes),Motor,Motor,671.875,654.6875,-363.28125,-310.9375,-19.53125,-86.71875,1000,GBP
2019,2987,Brit,Motor (other classes),Motor,Motor,0.0,0.0,78.125,0.0,78.125,0.0,1000,GBP
2019,3010,Lancashire,Motor (other classes),Motor,Motor,832.03125,676.5625,-166.40625,-250.78125,259.375,140.625,1000,GBP
2019,33,Hiscox,Motor (other classes),Motor,Motor,10989.0625,10017.96875,-6514.0625,-2735.15625,768.75,340.625,1000,GBP
2019,3624,Hiscox,Motor (other classes),Motor,Motor,-85.9375,4078.125,-4792.1875,-956.25,-1670.3125,-1667.1875,1000,GBP
2019,4472,Liberty,Motor (other classes),Motor,Motor,1640.625,1718.75,-937.5,-546.875,234.375,78.1250000000002,1000,GBP
2019,1084,Chaucer,Motor (third party liability),Motor,Motor,5000.0,5156.25,-2421.875,-1640.625,1093.75,1015.625,1000,GBP
2019,1183,Talbot,Motor (third party liability),Motor,Motor,0.0,0.0,0.0,0.0,0.0,0.0,1000,GBP
