syndicate,year,managing_agent,gross_written_premium,outward_reinsurance_premium,net_written_premium,net_earned_premium,other_technical_income,technical_investment_income,gross_claims_paid,gross_change_in_provision_for_claims,ri_share_claims_paid,ri_share_change_in_provision_for_claims,net_claims_incrred,operating_expenses,balance_on_technical_account,profit_loss_on_exchange,other_non_technical_income,result_before_tax,financial_investments,ri_assets,unearned_premium,other_assets,total_assets,provisions_for_unearned_premium,claims_outstanding,other_liabilities,total_liabilities,currency,unit
457,2022,Munich Re,1041145.1,147717.0,893428.1,822302.4,2312.6,-23270.0,-354433.1,-206449.9,68083.1,59694.4,-433105.6,-287184.9,81054.5,-7222.9,-13324.4,60507.2,1115283.4,371603.8,42948.7,819281.9,2349117.8,-594026.4,-1221124.7,,-2349117.8,GBP,1000
457,2023,Munich Re,1212592.5,138268.3,1074324.2,985496.4,1203.7,47968.2,-411402.3,-87386.2,87302.8,-81198.1,-492683.8,-341218.1,200766.4,-5689.5,9858.1,204935.0,1311955.0,274195.0,42906.4,927077.0,2556133.4,-659099.9,-1251226.2,,-2556133.4,GBP,1000
457,2024,Munich Re,1373467.0,-175530.0,1197937.0,1088061.0,0.0,49522.0,-440601.0,-243689.0,70655.0,55686.0,-557949.0,-390279.0,192178.0,-4105.0,9429.0,197502.0,1670742.0,332024.0,51700.0,1128719.0,3183185.0,-777398.0,-1508525.0,-382947.0,-3183185.0,GBP,1000
457,2025,Munich Re,1197602.0,-204423.0,993179.0,985360.0,0.0,73466.0,-482450.0,-161129.0,44458.0,106797.0,-492324.0,-379774.0,192621.0,5543.0,10342.0,208506.0,2003646.0,421189.0,68678.0,988840.0,3482353.0,-773945.0,-1598530.0,-629088.0,-3482353.0,GBP,1000
4711,2015,Aspen,330517.0,135843.6,194673.4,189507.8,0.0,1623.2,-122743.2,-86308.6,25351.1,52696.1,-131004.7,-81389.1,-21262.8,0.0,0.0,-21262.9,209673.0,157081.8,74146.2,277250.3,718151.3,-195205.5,-437198.5,,-718151.3,GBP,1000
4711,2016,Aspen,404459.3,182210.7,222248.6,229286.5,0.0,1398.4,-161323.7,-70250.4,56099.9,43892.4,-131581.7,-91821.1,7282.09999999998,-583.5,0.0,6698.6,286839.3,238243.6,112096.0,387882.7,1025061.6,-252431.9,-607821.4,,-1025061.6,GBP,1000
4711,2017,Aspen,396588.2,214308.1,182280.1,195595.6,0.0,3090.7,-182793.6,-84212.3,93963.4,46386.9,-126655.6,-78844.2,-6813.49999999999,-8721.1,0.0,-15534.7,212972.8,271088.7,114715.2,462433.0,1061209.7,-236468.2,-647346.1,,-1061209.7,GBP,1000
4711,2018,Aspen,387768.0,208697.8,179070.2,193221.9,0.0,460.1,-204035.7,-118157.4,78672.5,114384.0,-129136.7,-85691.1,-21145.8,-3871.8,0.0,-25017.5,238880.8,402432.0,114027.1,496620.4,1251960.3,-223581.8,-797389.6,,-1251960.3,GBP,1000
4711,2019,Aspen,379371.0,207889.2,171481.8,153151.9,0.0,6738.0,-244994.0,-71765.6,113144.0,72799.5,-130816.1,-81617.5,-52543.7,-4853.9,0.0,-57397.7,209012.2,458060.9,105027.6,418744.9,1190845.6,-230528.8,-844319.8,,-1190845.6,GBP,1000
4711,2020,Aspen,349387.8,227219.4,122168.4,122186.0,0.0,10035.6,-234838.6,-94844.9,107491.6,114957.1,-107234.7,-78774.6,-53787.7,822.7,0.0,-52964.9,240425.3,555829.4,87362.0,437593.9,1321210.6,-214242.1,-922242.3,,-1321210.6,GBP,1000
4711,2021,Aspen,494152.1,273992.9,220159.2,198968.4,0.0,-6732.8,-236356.3,-118221.9,109614.9,84123.1,-160840.3,-72658.2,-41262.9,6954.0,0.0,-34308.8,305192.9,643230.7,167148.8,578790.1,1694362.5,-309841.8,-1041014.2,,-1694362.5,GBP,1000
4711,2022,Aspen,838598.6,474254.3,364344.3,318186.3,0.0,-33748.7,-336238.5,-121960.0,241851.7,77038.3,-139308.5,-100644.4,44484.7,-9416.5,0.0,35068.1,326150.7,902626.2,271375.1,763942.5,2264094.5,-474078.6,-1267117.2,,-2264094.5,GBP,1000
4711,2023,Aspen,806288.1,459472.7,346815.4,335263.6,0.0,19670.5,-270034.8,-222146.9,143936.2,137992.6,-210252.9,-80566.7,64114.5,-3021.0,0.0,61093.5,277967.6,933103.0,276570.1,847660.9,2335301.6,-488372.8,-1429236.1,,-2335301.6,GBP,1000
4711,2024,Aspen,1012862.0,-575894.0,436968.0,393586.0,0.0,10002.0,-299571.0,-142643.0,181957.0,64566.0,-195691.0,-128711.0,79186.0,5330.0,-768.0,83748.0,343884.0,991641.0,358610.0,1028129.0,2722264.0,-607094.0,-1568015.0,-447899.0,-2722264.0,GBP,1000
4711,2025,Aspen,1003649.0,-612030.0,391619.0,383700.0,0.0,26068.0,-304097.0,-225559.0,177488.0,126232.0,-225936.0,-150623.0,33209.0,5350.0,-8645.0,29914.0,347466.0,1070725.0,376634.0,962014.0,2756839.0,-631904.0,-1720481.0,-333194.0,-2756839.0,GBP,1000
4747,2020,Asta,1831.2,1552.1,279.1,78.4,0.0,0.0,-8.9,-55.0,0.0,9.9,-53.9,-1685.0,-1660.5,0.0,0.0,-1660.5,134.8,9.9,1532.3,1746.0,3423.0,-1733.1,-55.0,,-3423.0,GBP,1000
4747,2021,Asta Carbon,20789.3,7524.0,13265.3,6179.2,0.0,3.7,-845.7,-5732.0,201.4,2625.5,-3750.9,-6557.5,-4125.5,-444.0,0.0,-4569.5,1650.2,2608.7,5004.5,14559.5,23822.9,-12286.2,-5717.4,,-23822.9,GBP,1000
4747,2022,Asta Carbon,44780.6,22969.4,21811.2,18025.7,0.0,45.3,-3956.8,-13633.5,1461.0,5752.5,-10376.7,-13053.9,-5359.6,696.2,0.0,-4663.4,4181.7,8460.5,12544.0,31926.5,57112.7,-23584.4,-19626.1,,-57112.7,GBP,1000
4747,2023,Asta Carbon,92086.8,45574.9,46511.9,32290.0,0.0,465.3,-10258.7,-19804.1,4114.8,9143.4,-16804.6,-20924.4,-4973.7,81.5,0.0,-4892.1,14120.4,17483.1,27928.1,62155.6,121687.2,-53283.1,-38859.9,,-121687.2,GBP,1000
4747,2024,Asta,163404.0,-64409.0,98995.0,72270.0,0.0,1105.0,-22111.0,-39812.0,9380.0,15499.0,-37044.0,-37174.0,-843.0,-1012.0,0.0,-1855.0,26862.0,31635.0,33591.0,120335.0,212423.0,-84275.0,-75447.0,-60904.0,-212423.0,GBP,1000
4747,2025,Asta,203640.0,-50656.0,152984.0,124212.0,0.0,1111.0,-36194.0,-62158.0,14009.0,18385.0,-65958.0,-64038.0,-4673.0,-3431.0,0.0,-8104.0,40901.0,50626.0,29113.0,177517.0,298157.0,-110433.0,-138861.0,-67928.0,-298157.0,GBP,1000
5000,2015,Travelers,287115.2,26301.9,260813.3,277706.1,0.0,4154.5,-166507.3,33223.6,20202.9,-7031.2,-120111.9,-119164.1,42584.6,0.0,-1787.2,40797.4,379405.9,45655.2,6030.3,201735.5,632826.9,-157322.6,-341743.3,,-632826.9,GBP,1000
5000,2016,Travelers,300465.9,31744.9,268721.0,267598.0,0.0,2878.9,-180717.2,39742.8,15124.8,-1982.1,-127831.7,-120060.5,22584.7,-1154.6,1320.3,22750.3,445367.8,49700.6,18305.9,229259.3,742633.6,-193888.3,-350169.5,,-742633.6,GBP,1000
5000,2017,Travelers,361752.2,35630.6,326121.6,308939.1,0.0,4565.2,-205753.3,-98309.9,14669.3,18955.1,-270438.8,-131599.4,-88533.9,3554.7,3013.7,-81965.5,442824.7,64909.3,18029.6,200620.8,726384.4,-199250.8,-425795.9,,-726384.4,GBP,1000
5000,2018,Travelers,354004.4,44250.5,309753.9,317534.0,0.0,2783.0,-220100.6,-25774.4,10855.3,12308.4,-222711.4,-127515.7,-29910.1,-2180.6,2376.9,-29713.7,398551.5,80285.7,18278.3,207472.3,704587.8,-198987.1,-469334.7,,-704587.8,GBP,1000
5000,2019,Travelers,369787.1,58381.3,311405.8,311023.6,0.0,4469.8,-296525.2,-60096.7,48309.1,9415.2,-298897.5,-124306.8,-107710.9,-2522.5,2307.1,-107926.3,403479.8,86872.8,26292.9,195536.4,712181.9,-199962.6,-513980.2,,-712181.9,GBP,1000
5000,2020,Travelers,307668.4,45258.5,262409.9,297815.4,0.0,7907.8,-203356.5,-16671.6,16913.1,1653.1,-201461.9,-118520.1,-14258.8,-7564.0,2483.2,-19339.7,511116.9,87495.4,19784.2,180933.9,799330.4,-158109.6,-521834.7,,-799330.4,GBP,1000
5000,2021,Travelers,337256.7,45689.7,291567.0,266058.9,0.0,5614.1,-156825.6,1101.2,13452.1,2104.9,-140167.5,-106331.9,25173.6,1961.1,2981.9,30116.7,607606.9,83367.3,20345.5,183183.7,894503.4,-184088.9,-526191.6,,-894503.4,GBP,1000
5000,2022,Travelers,398989.8,88312.9,310676.9,287633.8,0.0,7318.3,-167587.8,-59502.0,28838.8,32423.5,-165827.5,-120034.5,9090.09999999998,415.1,2771.4,12276.5,663848.7,124276.5,50400.3,236195.1,1074720.6,-246811.3,-625989.6,,-1074720.6,GBP,1000
5000,2023,Travelers,433369.8,77860.1,355509.7,331719.6,0.0,11546.7,-216475.7,14553.1,66810.3,-28557.2,-163669.5,-139650.2,39946.6,-1671.3,2854.3,41129.4,706235.0,90326.2,50020.1,246740.3,1093321.6,-262589.1,-587305.3,,-1093321.6,GBP,1000
5000,2024,Travelers,560426.0,-88033.0,472393.0,401529.0,0.0,16119.0,-205077.0,-34140.0,38128.0,-10175.0,-211264.0,-172421.0,33963.0,-714.0,4565.0,37814.0,807802.0,80317.0,54725.0,331354.0,1274198.0,-338790.0,-626185.0,-57426.0,-1274198.0,GBP,1000
5000,2025,Travelers,552200.0,-112357.0,439843.0,429098.0,0.0,22873.0,-210614.0,-89777.0,24207.0,25337.0,-250847.0,-191353.0,9771.0,-6658.0,8820.0,11933.0,874393.0,100665.0,66207.0,336092.0,1377357.0,-349500.0,-687465.0,-69692.0,-1377357.0,GBP,1000
510,2015,TMK,1162882.3,250959.2,911923.1,900158.0,0.0,5824.8,-544692.2,38487.6,97357.7,-29241.7,-438088.6,-353675.7,114218.5,0.0,-2882.4,111336.2,833301.6,223824.0,99219.8,878962.2,2035307.6,-555001.6,-1070529.4,,-2035307.6,GBP,1000
510,2016,TMK,1296736.7,288542.6,1008194.1,1009413.2,0.0,9225.6,-580964.3,-88111.8,106283.3,16117.4,-546675.4,-418211.7,53751.6999999999,61508.7,0.0,115260.4,1025087.9,272566.3,123980.3,1041776.2,2463410.7,-641550.9,-1307362.0,,-2463410.7,GBP,1000
510,2017,TMK,1416939.9,332038.3,1084901.6,1081895.1,0.0,15810.3,-723492.2,-321802.6,139585.0,157091.7,-748618.2,-442634.6,-93547.3999999998,-5283.6,0.0,-98830.9,870710.2,407391.2,124577.2,1043271.8,2445950.4,-617683.6,-1548722.8,,-2445950.4,GBP,1000
510,2018,TMK,1376728.9,373935.5,1002793.4,1015556.5,0.0,12269.3,-740168.7,-50382.1,158027.9,12393.7,-620129.3,-421975.3,-14278.8,-9101.3,0.0,-23380.1,855208.2,438129.8,159060.4,1065768.8,2518167.2,-655560.1,-1656195.9,,-2518167.2,GBP,1000
510,2019,TMK,1450008.7,481695.5,968313.2,992791.1,0.0,37848.6,-752968.8,73428.0,223459.5,-24688.5,-480769.7,-410878.8,138991.2,-5404.6,0.0,133586.6,875272.3,402815.8,190288.6,1179099.0,2647475.7,-651508.1,-1548181.9,,-2647475.7,GBP,1000
510,2020,TMK,1472360.1,547531.3,924828.8,926361.0,0.0,36336.1,-778070.6,-278881.7,223330.3,171299.2,-662322.7,-389854.3,-89479.9,19624.6,2031.7,-67823.7,934206.0,554371.1,211885.4,1166816.9,2867279.4,-660486.4,-1775223.7,,-2867279.4,GBP,1000
510,2021,TMK,1365131.3,448930.1,916201.2,903615.7,0.0,-4189.8,-698939.1,8011.8,233437.1,38284.9,-419205.3,-383742.8,96477.7999999999,-14340.1,161.4,82299.1,966997.5,600292.5,172725.6,1182491.5,2922507.1,-640089.9,-1787920.2,,-2922507.1,GBP,1000
510,2022,TMK,1576119.3,491407.9,1084711.4,1009744.5,0.0,-41055.6,-585412.8,-222261.8,273701.0,40452.8,-493520.8,-420822.9,54345.2,8119.2,-5616.8,56847.7,1093895.1,698478.3,196481.0,1500982.9,3489837.3,-782256.6,-2169760.9,,-3489837.3,GBP,1000
510,2023,TMK,1792800.0,542600.0,1250200.0,1142200.0,0.0,74200.0,-746600.0,-85700.0,227000.0,65500.0,-539700.0,-447700.0,229000.0,-7300.0,8000.0,229700.0,1210400.0,732400.0,212500.0,1534200.0,3689500.0,-879900.0,-2163600.0,,-3689500.0,GBP,1000
510,2024,TMK,1817300.0,-494089.0,1323211.0,1295208.0,0.0,68445.0,-740601.0,-224432.0,224778.0,41108.0,-699147.0,-508357.0,156149.0,-7130.0,6484.0,155503.0,1506088.0,773676.0,218923.0,1517710.0,4016397.0,-913016.0,-2387800.0,-452931.0,-4016397.0,GBP,1000
510,2025,TMK,2172885.0,-587592.0,1585293.0,1400182.0,0.0,92571.0,-944988.0,121508.0,223944.0,-60924.0,-660460.0,-584005.0,248288.0,-19563.0,11170.0,239895.0,1585785.0,675520.0,247171.0,1718703.0,4227179.0,-1086497.0,-2149507.0,-560098.0,-4227179.0,GBP,1000
5151,2015,Endurance,175319.1,74099.4,101219.7,105752.4,0.0,1873.8,-79849.5,-6470.0,30318.0,-62.8,-56064.2,-52277.6,-715.599999999999,0.0,1223.9,508.2,140229.7,75966.2,14723.8,146683.6,377603.3,-94990.7,-244292.9,,-377603.3,GBP,1000
5151,2016,Endurance,235561.3,132074.0,103487.3,120432.4,0.0,2018.0,-114511.8,-24356.5,45436.1,25313.1,-68119.1,-54927.4,-596.100000000013,617.5,0.0,21.4,121334.4,114588.7,63881.4,222547.7,522352.2,-144529.9,-304205.8,,-522352.2,GBP,1000
5151,2017,Endurance,318658.0,170115.9,148542.1,121810.1,0.0,751.7,-140406.8,-115669.2,61465.4,101169.5,-93441.0,-65925.2,-36804.4,3257.8,71.8,-33474.8,152309.8,204405.8,76245.1,289638.2,722598.9,-174876.2,-398996.8,,-722598.9,GBP,1000
5151,2018,Endurance,358147.8,179789.0,178358.8,148556.8,0.0,2034.0,-153828.1,-69379.0,81083.4,50832.3,-91291.4,-68160.3,-8860.90000000001,-2003.0,1672.2,-9191.8,274747.6,267307.3,91155.3,324522.1,957732.3,-221778.1,-485208.7,,-957732.3,GBP,1000
5151,2019,Endurance,328619.3,186869.4,141749.9,159050.9,0.0,5292.7,-221948.3,-45674.1,131089.9,28614.8,-107917.7,-65617.0,-9191.09999999999,-2209.1,4660.9,-6739.3,247136.3,286035.2,85417.6,326374.9,944964.0,-199182.4,-515334.7,,-944964.0,GBP,1000
5151,2020,Endurance,238045.1,126663.2,111381.9,137763.4,0.0,4640.5,-189843.6,-34392.2,111361.6,31875.1,-80999.1,-53494.5,7910.29999999999,-3237.8,4635.7,9308.2,247221.6,311753.6,55847.0,300515.6,915337.8,-144624.9,-547676.9,,-915337.8,GBP,1000
5183,2022,Asta MIC,6059.35483870968,0.0,6059.35483870968,7.17741935483871,0.0,0.0,0.0,-3.95161290322581,0.0,0.0,-3.95161290322581,-515.08064516129,-511.854838709677,-11.7741935483871,0.0,-523.629032258065,0.0,0.0,0.0,6106.75,6106.75,-6101.08333333333,-3.91666666666667,,-6106.75,GBP,1000
5183,2023,Asta MIC,-3851.37096774194,0.0,-3851.37096774194,203.145161290323,0.0,0.0,0.0,-77.5806451612903,0.0,0.0,-77.5806451612903,-1396.04838709677,-1270.48387096774,-52.258064516129,0.0,-1322.90322580645,0.0,0.0,0.0,2260.15748031496,2260.15748031496,-1977.48031496063,-79.763779527559,,-2260.15748031496,GBP,1000
5183,2024,Asta,-494.53125,0.0,-494.53125,867.1875,0.0,1.5625,-54.6875,-382.8125,0.0,0.0,-437.5,-2259.375,-1828.125,33.59375,0.0,-1794.53125,0.0,0.0,0.0,738.4,738.4,-611.2,-467.2,-2966.4,-738.4,GBP,1000
5183,2025,Asta,-206.666666666667,0.0,-206.666666666667,359.259259259259,0.0,5.92592592592593,-82.2222222222222,18.5185185185185,0.0,0.0,-63.7037037037037,245.185185185185,546.666666666667,-218.518518518519,0.0,328.148148148148,0.0,0.0,0.0,552.272727272727,552.272727272727,0.0,-422.727272727273,-2027.27272727273,-552.272727272727,GBP,1000
557,2015,TMK,17365.9,1790.0,15575.9,15796.5,0.0,235.0,-12858.1,10681.9,1184.9,-619.0,-1610.3,-4845.2,9576.0,0.0,292.3,9868.3,46501.5,1293.7,370.8,6558.6,54724.6,-3322.7,-27075.8,,-54724.6,GBP,1000
557,2016,TMK,16718.4,2064.4,14654.0,15116.8,0.0,375.1,-9044.0,2659.9,-2.2,1.7,-6384.6,-4801.5,4305.8,4237.8,0.0,8543.6,50813.4,1535.1,377.1,4743.3,57468.9,-3295.6,-27621.4,,-57468.9,GBP,1000
557,2017,TMK,17678.5,2106.2,15572.3,15461.6,0.0,495.7,-11764.2,-10775.5,200.3,-200.5,-22540.0,-3514.4,-10097.1,-424.0,0.0,-10521.0,34450.6,1218.6,330.8,7276.6,43276.6,-3148.0,-36321.1,,-43276.6,GBP,1000
557,2018,TMK,15844.6,2009.7,13834.9,13943.3,0.0,432.9,-10740.6,6475.8,421.3,-758.3,-4601.8,-3576.7,6197.7,-673.6,0.0,5524.2,36862.3,495.7,347.9,6462.2,44168.1,-3200.0,-31399.6,,-44168.1,GBP,1000
557,2019,TMK,16887.6,2020.9,14866.7,15016.5,0.0,1091.3,-9176.1,8467.1,177.0,-176.4,-708.4,-2624.1,12775.3,254.7,0.0,13030.0,29268.1,305.6,336.9,5583.8,35494.4,-2953.9,-22206.4,,-35494.4,GBP,1000
557,2020,TMK,25770.2,3455.4,22314.8,21934.9,0.0,770.8,-14261.4,-15857.8,151.1,-151.1,-30119.2,-2566.9,-9980.4,598.9,0.0,-9381.6,27870.0,153.0,493.2,7635.2,36151.4,-3406.4,-36459.7,,-36151.4,GBP,1000
557,2020,TMK,25770.2,3455.4,22314.8,21934.9,0.0,770.8,-14261.4,-15857.8,151.1,-151.1,-30119.2,-2566.9,-9980.4,598.9,0.0,-9381.6,27870.0,153.0,493.2,7635.2,36151.4,-3406.4,-36459.7,,-36151.4,GBP,1000
557,2021,TMK,25421.6,7738.3,17683.3,18417.8,0.0,-80.0,-12170.7,-7669.0,358.2,3460.8,-16020.7,-2908.6,-591.500000000001,-162.6,0.0,-754.1,19655.7,3667.3,1129.8,19776.1,44228.9,-3328.8,-44694.3,,-44228.9,GBP,1000
557,2022,TMK,24308.8,7933.2,16375.6,17036.0,0.0,-878.9,-21782.9,-5996.9,2745.4,3823.4,-21211.0,-3649.6,-8703.5,-951.5,0.0,-9655.1,26417.2,7933.2,1154.6,7875.7,43380.7,-2873.1,-55357.8,,-43380.7,GBP,1000
5623,2018,Beazley,6245.97014925373,0.0,6245.97014925373,1917.46268656716,0.0,5.74626865671642,-18.0597014925373,-1310.5223880597,0.0,0.0,-1328.58208955224,-702.537313432836,-107.910447761194,0.970149253731343,0.0,-106.940298507463,0.0,0.0,0.0,5801.65354330709,5801.65354330709,-4537.79527559055,-1376.14173228346,,-5801.65354330709,GBP,1000
5623,2019,Beazley,28294.453125,0.0,28294.453125,18362.34375,0.0,102.96875,-1204.6875,-11373.203125,0.0,0.0,-12577.8125,-6350.234375,-462.734375000002,3.125,0.0,-459.609375,0.0,0.0,0.0,25540.6818181818,25540.6818181818,-14012.196969697,-12362.1212121212,,-25540.6818181818,GBP,1000
5623,2020,Beazley,67196.328125,0.0,67196.328125,47599.375,0.0,750.703125,-4868.984375,-32543.90625,0.0,0.0,-37412.890625,-12214.296875,-1277.109375,-309.375,0.0,-1586.484375,0.0,0.0,0.0,72315.3284671533,72315.3284671533,-31940.2189781022,-43003.9416058394,,-72315.3284671533,GBP,1000
5623,2021,Beazley,117028.985507246,0.0,117028.985507246,89420.2898550725,0.0,652.173913043478,-7826.08695652174,-59420.2898550725,0.0,0.0,-67318.8405797102,-21811.5942028986,942.028985507246,144.927536231884,0.0,1159.42028985507,0.0,0.0,0.0,164222.222222222,164222.222222222,-61481.4814814815,-105333.333333333,,-164222.222222222,GBP,1000
5623,2022,Beazley,202983.870967742,0.0,202983.870967742,159354.838709677,0.0,-3225.8064516129,-20000.0,-71290.3225806452,0.0,0.0,-91290.3225806452,-42258.064516129,22580.6451612903,-80.6451612903226,0.0,22500.0,0.0,0.0,0.0,313916.666666667,313916.666666667,-110416.666666667,-184416.666666667,,-313916.666666667,GBP,1000
5623,2023,Beazley,314677.419354839,21854.8387096774,292822.580645161,237258.064516129,0.0,10080.6451612903,-45483.8709677419,-99032.2580645161,0.0,9677.41935483871,-134838.709677419,-79274.1935483871,33225.8064516129,-483.870967741935,0.0,32741.935483871,122362.204724409,9527.55905511811,5118.11023622047,354409.448818898,491417.322834646,-167874.015748031,-278582.677165354,,-491417.322834646,GBP,1000
5623,2024,Beazley,384203.125,-26253.125,357950.0,333482.8125,0.0,16730.46875,-57417.96875,-121979.6875,0.0,-1564.84375,-180962.5,-121033.59375,0.0,-99.21875,48217.1875,48117.96875,351727.2,8004.8,9477.6,339696.0,708905.6,-197936.0,-403942.4,-40213.6,-708905.6,GBP,1000
5623,2025,Beazley,390282.962962963,-27832.5925925926,362450.37037037,345897.777777778,0.0,22257.7777777778,-93888.8888888889,-91215.5555555555,0.0,275.555555555556,-184828.888888889,-132854.074074074,0.0,-62.2222222222222,51399.2592592593,51337.037037037,496950.0,7650.0,9766.66666666667,327400.0,841766.666666667,-206112.121212121,-482200.757575758,-67274.2424242424,-841766.666666667,GBP,1000
5678,2015,Vibe,17426.5,1878.6,15547.9,8588.0,0.0,956.2,-8304.3,11170.0,1767.5,-404.4,4228.8,-13390.8,382.200000000001,0.0,-970.0,-587.9,65031.6,19386.9,524.4,17582.0,102524.9,-11411.9,-87761.0,,-102524.9,GBP,1000
5678,2016,Vibe,53633.6,5019.3,48614.3,25752.4,0.0,657.4,-11341.8,-10608.4,1877.8,537.2,-19535.2,-18518.7,-11644.1,768.5,0.0,-10875.7,72304.3,22940.9,836.7,45982.0,142063.9,-37586.3,-111870.7,,-142063.9,GBP,1000
5678,2017,Vibe,127261.6,24415.3,102846.3,65182.5,0.0,354.5,-33939.8,-56381.1,5644.6,18840.5,-65835.8,-33487.7,-33786.5,1464.8,80.9,-32240.8,116479.4,39690.2,2551.2,77978.0,236698.8,-73635.1,-160396.7,,-236698.8,GBP,1000
5678,2018,Vibe,120878.4,27208.7,93669.7,106672.9,0.0,1214.5,-48081.3,-24599.0,11741.7,-2837.7,-63776.3,-53767.3,-9656.20000000001,-2984.7,413.6,-12227.3,131300.7,38575.6,7301.2,78181.5,255359.0,-67960.0,-192988.5,,-255359.0,GBP,1000
5678,2019,Vibe,178842.4,32059.0,146783.4,137384.0,0.0,3929.8,-65166.4,-46638.2,12514.9,3000.0,-96289.6,-65979.8,-20955.6,1872.7,1621.1,-17461.8,178449.0,40424.9,8776.3,98061.2,325711.4,-76699.4,-232823.6,,-325711.4,GBP,1000
5820,2015,ANV,227951.4,18031.4,209920.0,131583.7,0.0,96.5,-58438.9,11890.0,2823.5,-4318.0,-48043.5,-86902.9,-3266.19999999998,0.0,850.1,-2416.0,63846.6,4280.2,13340.6,243415.8,324883.2,-266692.8,-57106.5,,-324883.2,GBP,1000
5820,2016,AmTrust,251374.4,15028.1,236346.3,192713.9,0.0,578.3,-68280.8,-21630.2,2096.2,5865.5,-81949.3,-127348.0,-16005.1,789.1,0.0,-15216.0,87045.9,11062.1,18309.0,317173.3,433590.3,-327837.9,-87278.1,,-433590.3,GBP,1000
5820,2017,AmTrust,231312.3,13335.0,217977.3,193455.8,0.0,1643.4,-83250.1,-33008.8,4120.9,29602.4,-82535.6,-128440.5,-15876.9,-1662.2,0.0,-17539.1,107859.3,38779.0,13042.7,294765.6,454446.6,-344469.1,-114978.3,,-454446.6,GBP,1000
5886,2017,Asta,100333.2,31008.3,69324.9,46292.9,0.0,136.8,-28822.2,-90993.4,2249.0,52221.8,-65344.9,-19639.5,-38554.7,-228.1,0.0,-38782.9,20388.6,47922.4,2106.9,40043.3,110461.2,-23443.5,-86625.7,,-110461.2,GBP,1000
5886,2018,Asta,147997.9,36988.0,111009.9,93284.5,0.0,516.2,-81215.0,-35201.0,34839.9,4419.3,-77156.8,-33143.5,-16499.6,-140.0,0.0,-16639.6,35295.1,54384.6,1262.8,63121.9,154064.4,-42668.5,-126111.3,,-154064.4,GBP,1000
5886,2019,Blenheim,204542.3,47821.5,156720.8,136598.5,0.0,1057.9,-99406.8,-31964.6,34528.2,-6843.5,-103686.6,-46179.5,-12209.7,293.6,0.0,-11916.1,56180.2,45781.0,2436.6,86922.0,191319.8,-62191.7,-151556.9,,-191319.8,GBP,1000
5886,2020,Blenheim,238700.7,61059.8,177640.9,163431.7,0.0,530.6,-145650.8,-30213.3,40911.9,5716.8,-129235.5,-53640.0,-18913.2,-988.7,0.0,-19901.9,56302.2,50487.3,3832.9,127705.8,238328.2,-75428.6,-180512.0,,-238328.2,GBP,1000
5886,2021,Blenheim,285549.5,70910.8,214638.7,194618.8,0.0,189.6,-122817.9,-73695.2,24774.3,21127.1,-150611.6,-61499.7,-17302.9,2001.7,0.0,-15301.2,78220.7,72084.8,8081.9,185469.7,343857.1,-100064.9,-253397.5,,-343857.1,GBP,1000
5886,2022,Blenheim,386236.3,88507.4,297728.9,272629.1,0.0,-986.0,-172132.0,-107867.7,28958.7,42270.2,-208770.8,-80293.6,-17421.3,3417.5,0.0,-14003.8,118665.8,119905.1,10399.9,279392.5,528363.3,-140893.7,-380805.3,,-528363.3,GBP,1000
5886,2023,Blenheim,392180.1,86938.7,305241.4,301254.2,0.0,8294.9,-180544.2,39186.3,33215.8,-34211.0,-142353.1,-92461.9,74734.1,-453.2,0.0,74280.9,170928.1,81701.0,15178.2,277768.1,545575.4,-144163.2,-326036.5,,-545575.4,GBP,1000
5886,2024,Blenheim,393745.0,-85644.0,308101.0,278905.0,0.0,13111.0,-138822.0,-3169.0,25680.0,-4154.0,-120465.0,-115832.0,55719.0,-113.0,0.0,55606.0,312716.0,78227.0,21778.0,261661.0,674382.0,-179055.0,-329695.0,-77818.0,-674382.0,GBP,1000
5886,2025,Blenheim,491874.0,-89959.0,401915.0,341226.0,0.0,17080.0,-142412.0,-40704.0,34627.0,12764.0,-135725.0,-140265.0,82316.0,-2582.0,0.0,79734.0,308910.0,84499.0,25318.0,396744.0,815471.0,-234376.0,-353861.0,-96214.0,-815471.0,GBP,1000
6050,2015,Beazley,11628.954248366,2209.15032679739,9419.80392156863,4849.34640522876,0.0,68.1045751633987,-249.803921568627,-3605.88235294118,30.5228758169935,941.241830065359,-2883.92156862745,-2633.33333333333,-599.803921568628,0.0,10.5882352941176,-589.21568627451,0.0,951.224489795918,963.537414965986,7356.66666666667,9271.42857142857,-5576.39455782313,-3637.34693877551,,-9271.42857142857,GBP,1000
6050,2016,Beazley,14661.037037037,1921.48148148148,12739.5555555556,11602.3703703704,0.0,305.037037037037,-1850.51851851852,-5759.55555555555,180.888888888889,1077.18518518519,-6352.0,-5052.0,503.407407407407,234.814814814815,0.0,738.222222222222,0.0,2277.41935483871,1211.53225806452,15832.5806451613,19321.5322580645,-7825.08064516129,-10447.9838709677,,-19321.5322580645,GBP,1000
